text,clean_text,sentimen,label
"Tim SAR Resimen II Pasukan Pelopor BKO Polda Sumatera Barat terus bergerak membantu masyarakat terdampak banjir di Kecamatan Palembayan, Kabupaten Agam. 1 60",tim sar resimen ii pasukan pelopor bko polda sumatera barat terus bergerak membantu masyarakat terdampak banjir di kecamatan palembayan kabupaten agam 1 60,Positif,2
"Banjir di Sabah pulih sepenuhnya apabila pusat pemindahan terakhir di negeri itu ditutup 4 petang ini manakala jumlah mangsa di Sarawak terus merekodkan penurunan. Banjir di Sabah pulih, mangsa di Sarawak berkurangan | Harian Metro .my 461",banjir di sabah pulih sepenuhnya apabila pusat pemindahan terakhir di negeri itu ditutup 4 petang ini manakala jumlah mangsa di sarawak terus merekodkan penurunan banjir di sabah pulih mangsa di sarawak berkurangan harian metro my 461,Positif,2
"@kemenkumjabar Trauma akibat bencana banjir bisa membekas lama jika tidak ditangani dengan tepat. Taruna Poltekpin hadir memberikan dukungan emosional bagi warga Aceh Tamiang, menjadi pendengar yang baik sambil terus bekerja membersihkan lingkungan mereka. Kemenkum Jabar - Asep Sutandar 1 1 53",trauma akibat bencana banjir bisa membekas lama jika tidak ditangani dengan tepat taruna poltekpin hadir memberikan dukungan emosional bagi warga aceh tamiang menjadi pendengar yang baik sambil terus bekerja membersihkan lingkungan mereka kemenkum jabar asep sutandar 1 1 53,Positif,2
@yourmatcety jalanan banjir semua dede terus macet jadi orang susah lewat 85,jalanan banjir semua adek terus macet jadi orang susah lewat 85,Negatif,0
"Banjir kemarin jadi pelajaran, sekarang waktunya #PercepatanPemulihan, Aceh Tamiang terus bergerak supaya semua bisa hidup berdampingan lagi #AllEyesOnSumatera 61",banjir kemarin jadi pelajaran sekarang waktunya percepatanpemulihan aceh tamiang terus bergerak supaya semua bisa hidup berdampingan lagi alleyesonsumatera 61,Positif,2
@kemenkumjabar Kemenkum terus memantau perkembangan kesehatan 119 taruna di Aceh. Kami memastikan mereka tetap dalam kondisi bugar agar misi membantu warga membersihkan sisa banjir dapat berjalan maksimal hingga hari terakhir tugas. Kemenkum Jabar - Asep Sutandar 1 1 34,kemenkum terus memantau perkembangan kesehatan 119 taruna di aceh kami memastikan mereka tetap dalam kondisi bugar agar misi membantu warga membersihkan sisa banjir dapat berjalan maksimal hingga hari terakhir tugas kemenkum jabar asep sutandar 1 1 34,Positif,2
Salut untuk dedikasi TNI yang terus berjibaku membersihkan sisa banjir di Sumatera. Semangat gotong royong inilah yang membuat kita kuat menghadapi ujian. #TNIAD #GotongRoyong 221,salut untuk dedikasi tni yang terus berjibaku membersihkan sisa banjir di sumatera semangat gotong royong inilah yang membuat kita kuat menghadapi ujian tniad gotongroyong 221,Positif,2
"Akun penggemar terus temen kantor w bikin status ""percayalah lebih enak wfo ketimbang wfh"" gw bales aja ""ucap seseorang yg terlanjur nyampe kantor sementara temen sedivisinya disuruh wfh"" WKAKAKAK gue sih tim balik ke rumah karena tydac sanggup menerobos banjir dan macet 110",akun penggemar terus teman kantor gue bikin status percayalah lebih enak wfo ketimbang wfh gue balas saja ucap seseorang yang terlanjur sampai kantor sementara teman sedivisinya disuruh wfh wkakakak gue sih tim balik ke rumah karena tydac sanggup menerobos banjir dan macet 110,Netral,1
"Udah 3 hari hujan terus, dibeberapa titik juga udah banjir Stay safe semuanya jaga kesehatan juga 159",sudah 3 hari hujan terus dibeberapa titik juga sudah banjir stay safe semuanya jaga kesehatan juga 159,Netral,1
"@tanyarlfes mau nge cek banjir di kalsel kan doi? ngecek doang tapi izin tambang ngasihnya gak mikir disini wkwkwk, belum lagi sawit, terus dengan anggaran pertahanan yang sangat sangat gede itu masih aja gak bisa ngabisin tambang ilegal wkwk, atau yang punya merek2 juga tu tambang2 ilegal 1 157",mau nge cek banjir di kalsel kan doi mengecek doang tapi izin tambang ngasihnya enggak mikir disini wkwkwk belum lagi sawit terus dengan anggaran pertahanan yang sangat sangat gede itu masih saja enggak bisa ngabisin tambang ilegal wkwk atau yang punya merek2 juga itu tambang2 ilegal 1 157,Negatif,0
Pemerintah terus bekerja untuk Aceh Sumatra lekas pulih.. Banjir Broken Strings Senin #GoldenGlobes #LayananHukumMakinMudah #DanaTKDAceh jihoon #MeAndTheeSeriesEP9 #GenshinMoonInvitation DOMIIA 1ST ROCKFIRE StandUp Framing Jahat Pandji Komedi Bullying Banjir 1 1 179,pemerintah terus bekerja untuk aceh sumatra lekas pulih banjir broken strings senin goldenglobes layananhukummakinmudah danatkdaceh jihoon meandtheeseriesep9 genshinmooninvitation domiia 1st rockfire standup framing jahat pandji komedi bullying banjir 1 1 179,Positif,2
"ih ya Allah jangan ujan terus... kasian yg kerja, sekolah, yg berkegiatan pada kehambat karna banjir. udah dulu.. 218",ih ya allah jangan ujan terus kasihan yang kerja sekolah yang berkegiatan pada kehambat karena banjir sudah dulu 218,Negatif,0
Badan Gizi Nasional menargetkan untuk menambah enam dapur Satuan Pelayanan Pemenuhan Gizi untuk daerah 3T di Papua Barat. BGN terus melakukan Kerja Nyata memperluas jangkauan penerima manfaat hingga ke pelosok negeri. #LanjutkanMBG Banjir #GoldenGlobes Manggarai #zonauang️ 279,badan gizi nasional menargetkan untuk menambah enam dapur satuan pelayanan pemenuhan gizi untuk daerah 3t di papua barat bgn terus melakukan kerja nyata memperluas jangkauan penerima manfaat hingga ke pelosok negeri lanjutkanmbg banjir goldenglobes manggarai zonauang 279,Negatif,0
"Banjir lagi banjir lagi, Jakarta tiap tahun kaya langganan diskon air tapi gak pernah ada upgrade sistemnya. Warganya disuruh “sabar” terus, padahal yang kebanjiran bukan cuma rumah, tapi juga kepercayaan ke yang ngurus kota. 1 538",banjir lagi banjir lagi jakarta tiap tahun kayak langganan diskon air tapi enggak pernah ada upgrade sistemnya warganya disuruh sabar terus padahal yang kebanjiran bukan cuma rumah tapi juga kepercayaan ke yang mengurus kota 1 538,Negatif,0
"Menyesal telah membuka X di #Senin pagi ini. TL penuh oleh bukti sialnya lahir WNI: MBG 1,2T/hari sementara keracunan terus terjadi, belanja kalender 1,9M DPRD Bengkulu, banjir di mana², juara penduduk miskin tapi pejaba kaya, dll, dll... Hhmm...let's get back focus to ourself 324",menyesal telah membuka kali di senin pagi ini tl penuh oleh bukti sialnya lahir wni mbak 1 2t hari sementara keracunan terus terjadi belanja kalender 1 9m dprd bengkulu banjir di mana juara penduduk miskin tapi pejaba kayak dll dll hhmm let si get back focus tapi ourself 324,Negatif,0
"Banjir di mana mana, alhamdulillah Sumur Batu aman terus. Terimakasih Pak Ahok. 320",banjir di mana mana alhamdulillah sumur batu aman terus terimakasih pak ahok 320,Positif,2
"Babinsa Posramil Betung Ateuh Benggalang Terus Kawal Pembuatan Pelebaran Sungai untuk memindahkan aliran Sungai yang pindah Posisi saat Banjir di Kecamatan Beutong Ateuh Banggalang Kabupaten Nagan Raya, Senin (12/01/2025) 247",babinsa posramil betung ateuh benggalang terus kawal pembuatan pelebaran sungai untuk memindahkan aliran sungai yang pindah posisi saat banjir di kecamatan beutong ateuh banggalang kabupaten nagan raya senin 12 01 2025 247,Positif,2
banjir terus aje 279,banjir terus saja 279,Positif,2
"Pemerintah Hadir, terus membersihkan material banjir dan longsor di wilayah terdampak #BencanaSumatera. 1 1 1 329",pemerintah hadir terus membersihkan material banjir dan longsor di wilayah terdampak bencanasumatera 1 1 1 329,Positif,2
"Ini beneran dari pagi hujan terus nonstop yah, semoga yang di Sumatra baik2 selalu. Yang selain di Sumatra jugaa, semoga gk banjir dan aman selalu, Aamiin. Stay safe all 55",ini benaran dari pagi hujan terus nonstop ya semoga yang di sumatra baik-baik selalu yang selain di sumatra juga semoga enggak banjir dan aman selalu amin stay safe all 55,Positif,2
Pemerintah dan TNI Polri terus bekerja melakukan serangkaian identifikasi dilapangan pasca bencana banjir #PemerintahHadir #AcehSumatraBangkit #PemerintahBarengWarga #BersamaPulihkanSumutAceh #PemerintahSigapAcehSumatra 1 19,pemerintah dan tni polri terus bekerja melakukan serangkaian identifikasi dilapangan pasca bencana banjir pemerintahhadir acehsumatrabangkit pemerintahbarengwarga bersamapulihkansumutaceh pemerintahsigapacehsumatra 1 19,Positif,2
"Kolaborasi jadi kunci untuk bangkit. Pemerintah bersama warga terus bekerja tanpa henti menangani banjir dan longsor di Sumatera. Di tengah ujian, negara tetap hadir untuk rakyatnya. #pemerintahhadir #acehsumatrabangkit #sumurbordiwilayahbencanasumatera #pemerintahbarengwarga 1 17",kolaborasi jadi kunci untuk bangkit pemerintah bersama warga terus bekerja tanpa henti menangani banjir dan longsor di sumatera di tengah ujian negara tetap hadir untuk rakyatnya pemerintahhadir acehsumatrabangkit sumurbordiwilayahbencanasumatera pemerintahbarengwarga 1 17,Positif,2
"Baca chat gemesh dari cowok gue, kemudian baca chat candidate withdraw, terus baca potensi banjir Anyer HAHAHAHAHAHA 46",baca chat gemesh dari cowok gue kemudian baca chat candidate withdraw terus baca potensi banjir anyer hahahahahaha 46,Positif,2
Terus jangan pernah lelah buat pemulihan pascabencana banjir #AcehSumatraBangkit #AcehSumatraPulih 13,terus jangan pernah lelah buat pemulihan pascabencana banjir acehsumatrabangkit acehsumatrapulih 13,Positif,2
Terus lanjutkan pemerintah agar cepat pulih warga yang terdampak pascabencana banjir #AcehSumatraPulih 18,terus lanjutkan pemerintah agar cepat pulih warga yang terdampak pascabencana banjir acehsumatrapulih 18,Positif,2
"ada gila-gilanya ni ujan turun terus ga berenti-berenti selame 2,5 hari, untung aje kgk banjir ni yee 37",ada gila gilanya nih ujan turun terus enggak berenti berenti selame 2 5 hari untung saja kgk banjir nih ya 37,Negatif,0
"@hrusbersyukur aku pun deket kakk, beberapa sungai yang ada di daerah terdampak banjir ni pada meluap. tempatku ga separah belitang memang, cuman kalo cuacanya gini terus gatau deh 1 1 626",aku pun dekat kak beberapa sungai yang ada di daerah terdampak banjir nih pada meluap tempatku enggak separah belitang memang cuman kalo cuacanya begini terus enggak tau deh 1 1 626,Negatif,0
Rossa Salurkan Zakat Mal 500 Juta untuk Korban banjir Sumatra dan Ajar Publik Berdonasi Rossa Salurkan Zakat Mal 500 Juta untuk Korban Banjir Sumatra dan Ajak Publik Berdonasi - Harapan... 15,rossa salurkan zakat mal 500 juta untuk korban banjir sumatra dan ajar publik berdonasi rossa salurkan zakat mal 500 juta untuk korban banjir sumatra dan ajak publik berdonasi harapan 15,Negatif,0
"Sejak akhir November 2025, Plan Indonesia terus merespons bencana banjir dan longsor di Sumatra Lebih dari 12.000 penerima manfaat telah dijangkau di sektor sanitasi dan kebersihan, perlindungan anak, pendidikan darurat, serta dukungan psikososial #PlanIndonesia #PlanEmres 2 296",sejak akhir november 2025 plan indonesia terus merespons bencana banjir dan longsor di sumatra lebih dari 12 000 penerima manfaat telah dijangkau di sektor sanitasi dan kebersihan perlindungan anak pendidikan darurat serta dukungan psikososial planindonesia planemres 2 296,Positif,2
"Pada penghujung tahun 2025, Indonesia dilanda banjir bandang dan bencana longsor yang terjadi di Sumatra Utara, Sumatra Barat dan Aceh. Lebih dari 1.000 orang menjadi korban akibat bencana tersebut Saksikan program spesial ""Catatan Akhir Tahun"" bersama Budiyanto, Pemimpin 739",pada penghujung tahun 2025 indonesia dilanda banjir bandang dan bencana longsor yang terjadi di sumatra utara sumatra barat dan aceh lebih dari 1 000 orang menjadi korban akibat bencana tersebut saksikan program spesial catatan akhir tahun bersama budiyanto pemimpin 739,Negatif,0
"Banjir besar Aceh & Sumatra 2025 bukan sekadar ""musibah alam"". Ini adalah Bencana Ekologis Buatan Manusia (Man-made Disaster) yang terstruktur. Sebuah bedah kasus: Mengapa negara gagal mengurus hutan dan kenapa Masyarakat Adat adalah kunci keselamatannya. A Thread 2 1 104",banjir besar aceh sumatra 2025 bukan sekadar musibah alam ini adalah bencana ekologis buatan manusia man made disaster yang terstruktur sebuah bedah kasus mengapa negara gagal mengurus hutan dan kenapa masyarakat adat adalah kunci keselamatannya a thread 2 1 104,Negatif,0
"Pemerintah Tata Ulang SDA Sumatera Pasca Banjir rakyatterkini. rakyatterkini. - info berita, olahraga, politik: Pemerintah Tata Ulang SDA Sumatera Pasca Banjir Bencana banjir dan longsor yang terjadi di Sumatera Barat. Aceh, Rakyatterkini. – Pemerintah menegaskan komitmen untuk memperbaiki tata... 21",pemerintah tata ulang sda sumatera pasca banjir rakyatterkini rakyatterkini info berita olahraga politik pemerintah tata ulang sda sumatera pasca banjir bencana banjir dan longsor yang terjadi di sumatera barat aceh rakyatterkini pemerintah menegaskan komitmen untuk memperbaiki tata 21,Netral,1
"Update Banjir Bandang Sumatra 1.138 Jiwa meninggal, 163 Hilang publica-news. Update Banjir Bandang Sumatra 1.138 Jiwa meninggal, 163 Hilang Korban meninggal dalam banjir bandang di tiga provinsi di Sumatra pada akhir November telah mencapai 1.138 pada Sabtu (27/12) 6",update banjir bandang sumatra 1 138 jiwa meninggal 163 hilang publica news update banjir bandang sumatra 1 138 jiwa meninggal 163 hilang korban meninggal dalam banjir bandang di tiga provinsi di sumatra pada akhir november telah mencapai 1 138 pada sabtu 27 12 6,Negatif,0
"Badan Nasional dan Penanggulangan Bencana (BNPB) mengungkap salah satu banjir hebat di tiga provinsi di Sumatra lantaran curah hujan yang turun pada periode 25-27 November 2025 tergolong sangat tinggi. Bahkan, berdasarkan data dari Badan Meteorologi, Klimatologi dan Geofisika 1 2 318",badan nasional dan penanggulangan bencana bnpb mengungkap salah satu banjir hebat di tiga provinsi di sumatra lantaran curah hujan yang turun pada periode 25 27 november 2025 tergolong sangat tinggi bahkan berdasarkan data dari badan meteorologi klimatologi dan geofisika 1 2 318,Netral,1
"Akun parodi Pemulihan pascabencana di Pulau Sumatra, khususnya Aceh Tamiang. Salah satunya membangun hunian sementara untuk masyarakat terdampak banjir yang terjadi pada akhir November 2025. Targetkan membangun 15 ribu hunian sementara. Pada akhir desember 2025, diharapkan sudah tersedia 8 59 93",akun parodi pemulihan pascabencana di pulau sumatra khususnya aceh tamiang salah satunya membangun hunian sementara untuk masyarakat terdampak banjir yang terjadi pada akhir november 2025 targetkan membangun 15 ribu hunian sementara pada akhir desember 2025 diharapkan sudah tersedia 8 59 93,Positif,2
"Wakapolri: Polri memberangkatkan 1.500 personel untuk penanggulangan bencana di Aceh, Sumut, dan Sumbar. #jatim1news #Polri #nasional #Jakarta #banjir #Aceh #Sumut #Sumbar #Sumatra jatimsatunews. JATIM SATU NEWS: Wakapolri: Polri Berangkatkan 1.500 Personel untuk Penanggulangan Bencana di Aceh,... JAKARTA - Wakil Kepala Kepolisian Republik Indonesia (Wakapolri) Komjen Pol Prof. Dr. Dedi Prasetyo memimpin apel pemberangkatan personel Po... 49",wakapolri polri memberangkatkan 1 500 personel untuk penanggulangan bencana di aceh sumut dan sumbar jatim1news polri nasional jakarta banjir aceh sumut sumbar sumatra jatimsatunews jatim satu news wakapolri polri berangkatkan 1 500 personel untuk penanggulangan bencana di aceh jakarta wakil kepala kepolisian republik indonesia wakapolri komjen pol prof dari dedi prasetyo memimpin apel pemberangkatan personel po 49,Netral,1
"Wakapolri memimpin Apel Pemberangkatan Personel ke wilayah bencana Sumatra untuk memperkuat penanganan pascabencana. #jatim1news #Polri #nasional #Jakarta #banjir #Sumatra jatimsatunews. JATIM SATU NEWS: Wakapolri Pimpin Apel Pemberangkatan Personel ke Wilayah Bencana Sumatera, Perkuat... JAKARTA – Wakil Kepala Kepolisian Republik Indonesia (Wakapolri) Komjen Pol Prof. Dr. Dedi Prasetyo memimpin apel pemberangkatan personel Po... 41",wakapolri memimpin apel pemberangkatan personel ke wilayah bencana sumatra untuk memperkuat penanganan pascabencana jatim1news polri nasional jakarta banjir sumatra jatimsatunews jatim satu news wakapolri pimpin apel pemberangkatan personel ke wilayah bencana sumatera perkuat jakarta wakil kepala kepolisian republik indonesia wakapolri komjen pol prof dari dedi prasetyo memimpin apel pemberangkatan personel po 41,Netral,1
@hwangminhyun_id Sumatra Flood Disaster Relief 26 December 2025 Untuk seluruh bantuan sudah mulai kami salurkan langsung mulai hari ini di lokasi terdampak banjir di Meunasah Tunong Pante Bidari Lhoknibong Aceh Timur. Terimakasih Hwangdo yang sudah membantu #황민현 #HWANGMINHYUN @hwangdo_id Hwangdo Mutuals 3 13 20 973,sumatra flood disaster relief 26 december 2025 untuk seluruh bantuan sudah mulai kami salurkan langsung mulai hari ini di lokasi terdampak banjir di meunasah tunong pante bidari lhoknibong aceh timur terimakasih hwangdo yang sudah membantu hwangminhyun hwangdo mutuals 3 13 20 973,Positif,2
"Peduli Bencana Banjir Sumatra 26 Desember 2025 Penyaluran Donasi melalui Posko di Meunasah Tunong Pante Bidari Lhoknibong Aceh Timur Indonesia Berupa bahan kebutuhan pokok, Makanan dan Minuman. Terimakasih untuk kebaikan hati semua Donatur #황민현 #HWANGMINHYUN @hwangdo_id 3 24 35",peduli bencana banjir sumatra 26 desember 2025 penyaluran donasi melalui posko di meunasah tunong pante bidari lhoknibong aceh timur indonesia berupa bahan kebutuhan pokok makanan dan minuman terimakasih untuk kebaikan hati semua donatur hwangminhyun 3 24 35,Positif,2
