text,reconstructed_text,clean_text,label
Dilan Janiyar Salurkan Bantuan Rp 100 Juta untuk Korban Banjir Aceh Dilan Janiyar Salurkan Bantuan Rp 100 Juta untuk Korban Banjir Aceh 1 1 790,Dilan Janiyar Salurkan Bantuan Rp 100 Juta untuk Korban Banjir Aceh Dilan Janiyar Salurkan Bantuan Rp 100 Juta untuk Korban Banjir Aceh 1 1 790,dilan janiyar salurkan bantuan rp 100 juta korban banjir aceh dilan janiyar salurkan bantuan rp 100 juta korban banjir aceh 790,0
"@Iunatico_feliz Buat donasi banjir kak, kebetulan pagi tadi baru bagi2 bantuan sembako di sana, yang udah 1 bulanan terendam,, yang dibutuhkan saat ini adalah ibat2an, pembalut, popok.. Sekalian juga perbaikan motor aku yang sering kena banjir karena kerja kurir. Hee 433","@Iunatico_feliz Buat donasi banjir kak, kebetulan pagi tadi baru bagi2 bantuan sembako di sana, yang udah 1 bulanan terendam,, yang dibutuhkan saat ini adalah ibat2an, pembalut, popok.. Sekalian juga perbaikan motor aku yang sering kena banjir karena kerja kurir. Hee 433","buat donasi banjir kak, kebetulan pagi tadi baru bagi-bagi bantuan sembako sana, sudah bulanan terendam,, dibutuhkan saat ibat2an, pembalut, popok.. sekalian juga perbaikan motor aku sering kena banjir kerja kurir. hee 433",1
"Kehadiran pemerintah di tengah bencana banjir Aceh bukan sekadar janji. Bantuan nyata, respons cepat, dan kepedulian langsung menjadi bukti negara hadir bersama rakyatnya. #PemerintahHadir #AcehBangkit #PeduliBanjir 1 62","Kehadiran pemerintah di tengah bencana banjir Aceh bukan sekadar janji. Bantuan nyata, respons cepat, dan kepedulian langsung menjadi bukti negara hadir bersama rakyatnya. #PemerintahHadir #AcehBangkit #PeduliBanjir 1 62","kehadiran pemerintah tengah bencana banjir aceh bukan sekadar janji. bantuan nyata, respons cepat, kepedulian langsung menjadi bukti negara hadir bersama rakyatnya. pemerintahhadir acehbangkit pedulibanjir 62",2
PT Angkasa Pura Indonesia Bandara Internasional Sultan Iskandar Muda bersama Sekarpura DPC SIM melanjutkan penyaluran bantuan kepada masyarakat Aceh yang terdampak musibah banjir. Penyaluran kali ini dilanjutkan di Kabupaten Aceh Utara. 1 1 223,PT Angkasa Pura Indonesia Bandara Internasional Sultan Iskandar Muda bersama Sekarpura DPC SIM melanjutkan penyaluran bantuan kepada masyarakat Aceh yang terdampak musibah banjir. Penyaluran kali ini dilanjutkan di Kabupaten Aceh Utara. 1 1 223,pt angkasa pura indonesia bandara internasional sultan iskandar muda bersama sekarpura dpc sim melanjutkan penyaluran bantuan kepada masyarakat aceh terdampak musibah banjir. penyaluran kali dilanjutkan kabupaten aceh utara. 223,2
"PENYALURAN BANTUAN KE FORUM DATOK KEC RANTAU, ACEH TAMIANG JALESVEVA JAYAMAHE Kec Seruway, Aceh Tamiang - TNI AL-Kodaeral I Dalam upaya membantu masyarakat yang terdampak banjir, Kordinator Posko Gulbencal Kodaeral I Letkol Laut (KH) Adi Rozali, SP., 105","PENYALURAN BANTUAN KE FORUM DATOK KEC RANTAU, ACEH TAMIANG JALESVEVA JAYAMAHE Kec Seruway, Aceh Tamiang - TNI AL-Kodaeral I Dalam upaya membantu masyarakat yang terdampak banjir, Kordinator Posko Gulbencal Kodaeral I Letkol Laut (KH) Adi Rozali, SP., 105","penyaluran bantuan forum datok kec rantau, aceh tamiang jalesveva jayamahe kec seruway, aceh tamiang tni al-kodaeral dalam upaya membantu masyarakat terdampak banjir, kordinator posko gulbencal kodaeral letkol laut kah adi rozali, sp., 105",2
"Viral Posko Bantuan Banjir di Aceh Tamiang Diserbu Emak-emak, Ungkap Ada Dugaan Penyelewengan (09/01/26) 4 4 5 726","Viral Posko Bantuan Banjir di Aceh Tamiang Diserbu Emak-emak, Ungkap Ada Dugaan Penyelewengan (09/01/26) 4 4 5 726","viral posko bantuan banjir aceh tamiang diserbu emak-emak, ungkap ada dugaan penyelewengan 09 01 26 726",0
"Sebagai wujud nyata hadirnya Polri di tengah masyarakat, Polri melalui Polda Aceh sukses melampaui target dengan merampungkan 206 unit sumur bor di 18 wil yang terdampak banjir & longsor di seluruh Aceh Polri Terus Berkomitmen Konsisten Salurkan Bantuan #BersamaPulihkanSumatera 61","Sebagai wujud nyata hadirnya Polri di tengah masyarakat, Polri melalui Polda Aceh sukses melampaui target dengan merampungkan 206 unit sumur bor di 18 wil yang terdampak banjir & longsor di seluruh Aceh Polri Terus Berkomitmen Konsisten Salurkan Bantuan #BersamaPulihkanSumatera 61","sebagai wujud nyata hadirnya polri tengah masyarakat, polri melalui polda aceh sukses melampaui target merampungkan 206 unit sumur bor 18 wil terdampak banjir longsor seluruh aceh polri terus berkomitmen konsisten salurkan bantuan bersamapulihkansumatera 61",2
"@Clossy Terimakasih untuk Pemerintah, TNI, Polri, relawan dan warga atas segala bantuan dan semangat terus untuk pulihkan Sumatera dari bencana banjir 3","@Clossy Terimakasih untuk Pemerintah, TNI, Polri, relawan dan warga atas segala bantuan dan semangat terus untuk pulihkan Sumatera dari bencana banjir 3","terimakasih pemerintah, tni, polri, relawan warga atas segala bantuan semangat terus pulihkan sumatera bencana banjir",2
"Pasca banjir di Sumatera, pemerintah cepat tanggap dorong pemulihan dengan fokus rehabilitasi dan bantuan tuk pengungsi. Bersama, kita bangun kembali kehidupan yang lebih baik #SinergiUntukNegeri #NegaraHadir #IndonesiaBersamaSumatera #IndonesiaBersatu #SumateraPulihLebihKuat 2 18","Pasca banjir di Sumatera, pemerintah cepat tanggap dorong pemulihan dengan fokus rehabilitasi dan bantuan tuk pengungsi. Bersama, kita bangun kembali kehidupan yang lebih baik #SinergiUntukNegeri #NegaraHadir #IndonesiaBersamaSumatera #IndonesiaBersatu #SumateraPulihLebihKuat 2 18","pasca banjir sumatera, pemerintah cepat tanggap dorong pemulihan fokus rehabilitasi bantuan pengungsi. bersama, bangun kembali kehidupan lebih baik sinergiuntuknegeri negarahadir indonesiabersamasumatera indonesiabersatu sumaterapulihlebihkuat 18",2
"@eko_adriaan Proses pemulihan Aceh pasca banjir makin praktis, bantuan cair sesuai kebutuhan, hunian sementara pun langsung ada #GerakCepat 50","@eko_adriaan Proses pemulihan Aceh pasca banjir makin praktis, bantuan cair sesuai kebutuhan, hunian sementara pun langsung ada #GerakCepat 50","proses pemulihan aceh pasca banjir makin praktis, bantuan cair sesuai kebutuhan, hunian sementara pun langsung ada gerakcepat 50",2
"Tim SAR Resimen II Pasukan Pelopor BKO Polda Sumatera Barat terus bergerak membantu masyarakat terdampak bencana banjir di wil Sumatera Barat. Pada Jumat, (9/1), tim melaksanakan kegiatan pencarian korban sekaligus penyaluran bantuan kemanusiaan di Kecamatan Palembayan, Kab Agam. 108","Tim SAR Resimen II Pasukan Pelopor BKO Polda Sumatera Barat terus bergerak membantu masyarakat terdampak bencana banjir di wil Sumatera Barat. Pada Jumat, (9/1), tim melaksanakan kegiatan pencarian korban sekaligus penyaluran bantuan kemanusiaan di Kecamatan Palembayan, Kab Agam. 108","tim sar resimen ii pasukan pelopor bko polda sumatera barat terus bergerak membantu masyarakat terdampak bencana banjir wil sumatera barat. jumat, tim melaksanakan kegiatan pencarian korban sekaligus penyaluran bantuan kemanusiaan kecamatan palembayan, kab agam. 108",2
"Bantuan Kemensos Korban Banjir Sumatera, Uang Harian Ratusan Ribu hingga Perabot Rumah Gratis jurnallugas. Bantuan Kemensos Korban Banjir Sumatera, Uang Harian Ratusan Ribu hingga Perabot Rumah Gratis Kemensos menyalurkan bantuan jaminan hidup korban bencana Sumatera Rp450 ribu per hari selama 3 bulan plus dana isian rumah Rp3 juta. 16","Bantuan Kemensos Korban Banjir Sumatera, Uang Harian Ratusan Ribu hingga Perabot Rumah Gratis jurnallugas. Bantuan Kemensos Korban Banjir Sumatera, Uang Harian Ratusan Ribu hingga Perabot Rumah Gratis Kemensos menyalurkan bantuan jaminan hidup korban bencana Sumatera Rp450 ribu per hari selama 3 bulan plus dana isian rumah Rp3 juta. 16","bantuan kemensos korban banjir sumatera, uang harian ratusan ribu hingga perabot rumah gratis jurnallugas. bantuan kemensos korban banjir sumatera, uang harian ratusan ribu hingga perabot rumah gratis kemensos menyalurkan bantuan jaminan hidup korban bencana sumatera rp450 ribu per hari selama bulan plus dana isian rumah rp3 juta. 16",0
Hatur nuhun Bobotoh atas kontribusi dan kepedulian luar biasa bagi saudara-saudara kita yang terdampak banjir dan longsor di Sumatera. Seluruh bantuan telah disalurkan melalui Dompet Dhuafa Jawa Barat dalam charity event kolaborasi bersama APPI Sampai jumpa di event 2 12 197,Hatur nuhun Bobotoh atas kontribusi dan kepedulian luar biasa bagi saudara-saudara kita yang terdampak banjir dan longsor di Sumatera. Seluruh bantuan telah disalurkan melalui Dompet Dhuafa Jawa Barat dalam charity event kolaborasi bersama APPI Sampai jumpa di event 2 12 197,hatur nuhun bobotoh atas kontribusi kepedulian luar biasa bagi saudara-saudara terdampak banjir longsor sumatera. seluruh bantuan disalurkan melalui dompet dhuafa jawa barat dalam charity event kolaborasi bersama appi sampai jumpa event 12 197,2
"Sabtu (10/1/2026), dari Markas @pmicilegon , pengurus PMI melepas tim distribusi bantuan water treatment ke Sumatera Barat. Selain water treatment, turut dibawa 100 mushaf Al-Qur’an untuk penyintas banjir dan longsor #PMIKotaCilegon #PeduliSumatera #PMISelaluBantu #AksiKemanusiaan 2 57","Sabtu (10/1/2026), dari Markas @pmicilegon , pengurus PMI melepas tim distribusi bantuan water treatment ke Sumatera Barat. Selain water treatment, turut dibawa 100 mushaf Al-Qur’an untuk penyintas banjir dan longsor #PMIKotaCilegon #PeduliSumatera #PMISelaluBantu #AksiKemanusiaan 2 57","sabtu 10 2026 markas pengurus pmi melepas tim distribusi bantuan water treatment sumatera barat. selain water treatment, turut dibawa 100 mushaf al-qur an penyintas banjir longsor pmikotacilegon pedulisumatera pmiselalubantu aksikemanusiaan 57",2
"well kalo hutan yang punya fungsi vital sebagai area penyerapan udah rusak semasif itu, percuma banjir bakal terus dateng. bantuan sesaat won't resolve the problem 13","well kalo hutan yang punya fungsi vital sebagai area penyerapan udah rusak semasif itu, percuma banjir bakal terus dateng. bantuan sesaat won't resolve the problem 13","well kalo hutan punya fungsi vital sebagai area penyerapan sudah rusak semasif itu, percuma banjir bakal terus dateng. bantuan sesaat won resolve the problem 13",0
PIKABAS Bank Aceh Berikan Bantuan dan Layanan Dokter Spesialis untuk Korban Banjir Aceh PIKABAS Bersama Bank Aceh Syariah Bantu Korban Banjir Aceh 10,PIKABAS Bank Aceh Berikan Bantuan dan Layanan Dokter Spesialis untuk Korban Banjir Aceh PIKABAS Bersama Bank Aceh Syariah Bantu Korban Banjir Aceh 10,pikabas bank aceh berikan bantuan layanan dokter spesialis korban banjir aceh pikabas bersama bank aceh syariah bantu korban banjir aceh 10,0
"Satgas PKH ungkap 12 perusahaan perusak lingkungan di Aceh yang diduga picu banjir bandang. Di sisi lain, Pemerintah berikan bantuan Rp 5 juta per keluarga untuk pulihkan ekonomi korban bencana Sumatera. Simak selengkapnya di Aceh Sumatera Update 24","Satgas PKH ungkap 12 perusahaan perusak lingkungan di Aceh yang diduga picu banjir bandang. Di sisi lain, Pemerintah berikan bantuan Rp 5 juta per keluarga untuk pulihkan ekonomi korban bencana Sumatera. Simak selengkapnya di Aceh Sumatera Update 24","satgas pkh ungkap 12 perusahaan perusak lingkungan aceh diduga picu banjir bandang. sisi lain, pemerintah berikan bantuan rp juta per keluarga pulihkan ekonomi korban bencana sumatera. simak selengkapnya aceh sumatera update 24",0
"Bantuan rumah Rp15-30 juta dikucurkan, hunian sementara juga digarap supaya semua warga terkena banjir terbantu #GerakCepat 14","Bantuan rumah Rp15-30 juta dikucurkan, hunian sementara juga digarap supaya semua warga terkena banjir terbantu #GerakCepat 14","bantuan rumah rp15-30 juta dikucurkan, hunian sementara juga digarap supaya semua warga terkena banjir terbantu gerakcepat 14",1
Pemerintah Siapkan Skema Bantuan Korbar Banjir di Aceh. Pemerintah hadir #pemerintahhadir #acehsumatrabangkit 1 22,Pemerintah Siapkan Skema Bantuan Korbar Banjir di Aceh. Pemerintah hadir #pemerintahhadir #acehsumatrabangkit 1 22,pemerintah siapkan skema bantuan korbar banjir aceh. pemerintah hadir pemerintahhadir acehsumatrabangkit 22,2
Pemerintah siapkan skema bantuan korban banjir di Aceh! #BersamaPulihkanSumutAceh 16,Pemerintah siapkan skema bantuan korban banjir di Aceh! #BersamaPulihkanSumutAceh 16,pemerintah siapkan skema bantuan korban banjir aceh! bersamapulihkansumutaceh 16,0
"Skema bantuan korban banjir Aceh disiapkan secara terkoordinasi. Fokus: cepat, tepat, dan berkelanjutan. 2 35","Skema bantuan korban banjir Aceh disiapkan secara terkoordinasi. Fokus: cepat, tepat, dan berkelanjutan. 2 35","skema bantuan korban banjir aceh disiapkan terkoordinasi. fokus cepat, tepat, berkelanjutan. 35",0
"Banjir merendam ratusan rumah di Kecamatan Entikong, Sanggau. Polsek Entikong lakukan evakuasi, siapkan pengungsian, dan salurkan bantuan makanan bagi warga terdampak akibat luapan Sungai Sekayam. #BanjirEntikong #PolriPeduli #SiagaBencana #PolresSanggau 42","Banjir merendam ratusan rumah di Kecamatan Entikong, Sanggau. Polsek Entikong lakukan evakuasi, siapkan pengungsian, dan salurkan bantuan makanan bagi warga terdampak akibat luapan Sungai Sekayam. #BanjirEntikong #PolriPeduli #SiagaBencana #PolresSanggau 42","banjir merendam ratusan rumah kecamatan entikong, sanggau. polsek entikong lakukan evakuasi, siapkan pengungsian, salurkan bantuan makanan bagi warga terdampak akibat luapan sungai sekayam. banjirentikong polripeduli siagabencana polressanggau 42",2
"Pemerintah Hadir untuk mengatasi pasca bencana di aceh, dengan menyiapkan skema bantuan korban banjir. 37","Pemerintah Hadir untuk mengatasi pasca bencana di aceh, dengan menyiapkan skema bantuan korban banjir. 37","pemerintah hadir mengatasi pasca bencana aceh, menyiapkan skema bantuan korban banjir. 37",0
Polwan Peduli Kemanusiaan Polres Lhokseumawe Salurkan Bantuan dan Trauma Healing untuk Anak dan Guru Terdampak Banjir di Desa Pusong @ListyoSigitP @divisihumaspolri @Polripresisi #Bangkitbersamapoldaaceh #polriuntukmasyarakat #bidhumaspoldaaceh #poldaaceh #polripresisi 1 82,Polwan Peduli Kemanusiaan Polres Lhokseumawe Salurkan Bantuan dan Trauma Healing untuk Anak dan Guru Terdampak Banjir di Desa Pusong @ListyoSigitP @divisihumaspolri @Polripresisi #Bangkitbersamapoldaaceh #polriuntukmasyarakat #bidhumaspoldaaceh #poldaaceh #polripresisi 1 82,polwan peduli kemanusiaan polres lhokseumawe salurkan bantuan trauma healing anak guru terdampak banjir desa pusong bangkitbersamapoldaaceh polriuntukmasyarakat bidhumaspoldaaceh poldaaceh polripresisi 82,2
"Pemerintah berupaya tingkatkan distribusi bantuan pangan dengan menggandakan kapasitas Bulog demi percepatan bantuan untuk korban banjir di berbagai wilayah Sumatera, implementasi perhatian nyata. 3","Pemerintah berupaya tingkatkan distribusi bantuan pangan dengan menggandakan kapasitas Bulog demi percepatan bantuan untuk korban banjir di berbagai wilayah Sumatera, implementasi perhatian nyata. 3","pemerintah berupaya tingkatkan distribusi bantuan pangan menggandakan kapasitas bulog demi percepatan bantuan korban banjir berbagai wilayah sumatera, implementasi perhatian nyata.",0
"@Mas57024705 dan @sharpandshark Masalahnya, servis laptop pasti ga ada yg buka bahkan masih berdiri di daerah banjir parah. Mereka harus ke kota buat bisa perbaiki laptopnya which is a hard thing to do since jalan kab pidie ke kota banda aceh masih belum diperbaiki 2 308","@Mas57024705 dan @sharpandshark Masalahnya, servis laptop pasti ga ada yg buka bahkan masih berdiri di daerah banjir parah. Mereka harus ke kota buat bisa perbaiki laptopnya which is a hard thing to do since jalan kab pidie ke kota banda aceh masih belum diperbaiki 2 308","masalahnya, servis laptop pasti tidak ada buka bahkan masih berdiri daerah banjir parah. harus kota buat bisa perbaiki laptopnya which is hard thing tapi since jalan kab pidie kota banda aceh masih belum diperbaiki 308",0
ya ampun banjir tahun ini dikampung ku parah bgt:( 29,ya ampun banjir tahun ini dikampung ku parah bgt:( 29,ya ampun banjir tahun dikampung ku parah banget 29,0
"@suaramerdeka Air setinggi 10 hingga 20 sentimeter yang menutup badan jalan membuat arus lalu lintas tersendat parah. Sejak pagi hingga sore hari, antrean kendaraan tampak mengular lebih dari dua kilometer. Banjir Pati Meluas hingga Jalur Pantura, Arus Lalu Lintas Tersendat Akibat Luapan Sungai Simo -... 1 100","Banjir Pati Meluas hingga Jalur Pantura, Arus Lalu Lintas Tersendat Akibat Luapan Sungai Simo","banjir pati meluas hingga jalur pantura, arus lalu lintas tersendat akibat luapan sungai simo",0
@indepenSumatera Ngga ngerti lagi dgn manusia2 serakah model begini.. bisa2nya mengambil kesempatan untuk kepentingan pribadi padahal msh banyak korban yg terdampak parah akibat bencana banjir Sumatera.. benar2 sdm rendah 5 584,@indepenSumatera Ngga ngerti lagi dgn manusia2 serakah model begini.. bisa2nya mengambil kesempatan untuk kepentingan pribadi padahal msh banyak korban yg terdampak parah akibat bencana banjir Sumatera.. benar2 sdm rendah 5 584,tidak mengerti lagi manusia2 serakah model begini.. bisa2nya mengambil kesempatan kepentingan pribadi padahal masih banyak korban terdampak parah akibat bencana banjir sumatera.. benar-benar sdm rendah 584,0
"Perjuangan tanpa henti untuk mengembalikan terang dan harapan masyarakat Aceh. Sudah sebulan lebih pascabencana banjir yang melanda wilayah Aceh, salah satu yang paling parah terdampak adalah Kecamatan Takengon, Kabupaten Aceh Tengah. Petugas PLN selalu bersiaga, medan sulit 44","Perjuangan tanpa henti untuk mengembalikan terang dan harapan masyarakat Aceh. Sudah sebulan lebih pascabencana banjir yang melanda wilayah Aceh, salah satu yang paling parah terdampak adalah Kecamatan Takengon, Kabupaten Aceh Tengah. Petugas PLN selalu bersiaga, medan sulit 44","perjuangan tanpa henti mengembalikan terang harapan masyarakat aceh. sudah sebulan lebih pascabencana banjir melanda wilayah aceh, salah satu paling parah terdampak kecamatan takengon, kabupaten aceh tengah. petugas pln selalu bersiaga, medan sulit 44",0
