text,clean_text,created_at,keyword,processed_text,sentimen,label,emoticon,is_truncated,clean_text_step1,processed_text_v2,clean_regex,text_clean
"Semoga warga Tapanuli, Sibolga, Aceh, Padang, Papua dan daerah yang tidak bisa aku sebutkan dapat terhubung kembali dengan keluarga.",semoga warga tapanuli sibolga aceh padang papua dan daerah yang tidak bisa aku sebutkan dapat terhubung kembali dengan keluarga,2025-11-29,Tapanuli,moga warga tapanuli sibolga aceh padang papua daerah aku sebut hubung keluarga,netral,1,,False,"Semoga warga Tapanuli, Sibolga, Aceh, Padang, Papua dan daerah yang tidak bisa aku sebutkan dapat terhubung kembali dengan keluarga.","Semoga warga Tapanuli, Sibolga, Aceh, Padang, Papua dan daerah yang tidak bisa aku sebutkan dapat terhubung kembali dengan keluarga.","Semoga warga Tapanuli, Sibolga, Aceh, Padang, Papua dan daerah yang tidak bisa aku sebutkan dapat terhubung kembali dengan keluarga.","Semoga warga Tapanuli, Sibolga, Aceh, Padang, Papua dan daerah yang tidak bisa aku sebutkan dapat terhubung kembali dengan keluarga."
@amir_eltaher Pemerintah siapkan skema bantuan korban banjir di Aceh #PemerintahHadir #AcehSumatraBangkit 9,membalas pemerintah siapkan skema bantuan korban banjir di aceh pemerintahhadir acehsumatrabangkit,2026-01-10,banjir Aceh,balas perintah siap skema bantu korban banjir aceh pemerintahhadir acehsumatrabangkit,negatif,0,,False,Pemerintah siapkan skema bantuan korban banjir di Aceh PemerintahHadir AcehSumatraBangkit 9,Pemerintah siapkan skema bantuan korban banjir di Aceh PemerintahHadir AcehSumatraBangkit,Pemerintah siapkan skema bantuan korban banjir di Aceh PemerintahHadir AcehSumatraBangkit,Pemerintah siapkan skema bantuan korban banjir di Aceh PemerintahHadir AcehSumatraBangkit
"Pemerintah Provinsi Sumatera Utara terus memperkuat sinergi dengan pemerintah pusat dan kabupaten/kota untuk percepatan pemulihan pascabencana. Untuk itu, hari ini saya bersama Menteri Dalam Negeri RI Bapak Tito Karnavian, Kepala BNPB RI, Wakil Menteri PPPA, Forkopimda, serta 1 6 264",pemerintah provinsi sumatera utara terus memperkuat sinergi dengan pemerintah pusat dan kabupaten kota untuk percepatan pemulihan pascabencana untuk itu hari ini saya bersama menteri dalam negeri ri bapak tito karnavian kepala bnpb ri wakil menteri pppa forkopimda serta tampilkan lebih banyak,2026-01-12,Sumatera Utara,perintah provinsi sumatera utara terus kuat sinergi perintah pusat kabupaten kota cepat pulih pascabencana hari sama menteri negeri ri bapak tito karnavian kepala bnpb ri wakil menteri pppa forkopimda tampil lebih banyak,positif,2,,False,"Pemerintah Provinsi Sumatera Utara terus memperkuat sinergi dengan pemerintah pusat dan kabupaten/kota untuk percepatan pemulihan pascabencana. Untuk itu, hari ini saya bersama Menteri Dalam Negeri RI Bapak Tito Karnavian, Kepala BNPB RI, Wakil Menteri PPPA, Forkopimda, serta 1 6 264","Pemerintah Provinsi Sumatera Utara terus memperkuat sinergi dengan pemerintah pusat dan kabupaten/kota untuk percepatan pemulihan pascabencana. Untuk itu, hari ini saya bersama Menteri Dalam Negeri RI Bapak Tito Karnavian, Kepala BNPB RI, Wakil Menteri PPPA, Forkopimda, serta","Pemerintah Provinsi Sumatera Utara terus memperkuat sinergi dengan pemerintah pusat dan kabupaten/kota untuk percepatan pemulihan pascabencana. Untuk itu, hari ini saya bersama Menteri Dalam Negeri RI Bapak Tito Karnavian, Kepala BNPB RI, Wakil Menteri PPPA, Forkopimda, serta","Pemerintah Provinsi Sumatera Utara terus memperkuat sinergi dengan pemerintah pusat dan kabupaten/kota untuk percepatan pemulihan pascabencana. Untuk itu, hari ini saya bersama Menteri Dalam Negeri RI Bapak Tito Karnavian, Kepala BNPB RI, Wakil Menteri PPPA, Forkopimda, serta"
"Lumpur kembali masuk ke rumah warga di Perumahan Griya Kubu Utama, Tabiang Banda Gadang, Kecamatan Nanggalo, Kota Padang, Sumatera Barat akibat luapan Batang Kuranji saat hujan turun Minggu sore dan pagi ini, Senin (15/12) pagi. Mth #Banjir #Sumatera #Lumpur #Padang 3 4",lumpur kembali masuk ke rumah warga di perumahan griya kubu utama tabiang banda gadang kecamatan nanggalo kota padang sumatera barat akibat luapan batang kuranji saat hujan turun minggu sore dan pagi ini senin pagi mth banjir sumatera lumpur padang rb,2025-12-15,banjir Padang,lumpur masuk rumah warga rumah griya kubu utama tabiang banda gadang camat nanggalo kota padang sumatera barat akibat luap batang ranji hujan turun minggu sore pagi senin pagi mth banjir sumatera lumpur padang ,netral,1,,False,"Lumpur kembali masuk ke rumah warga di Perumahan Griya Kubu Utama, Tabiang Banda Gadang, Kecamatan Nanggalo, Kota Padang, Sumatera Barat akibat luapan Batang Kuranji saat hujan turun Minggu sore dan pagi ini, Senin (15/12) pagi. Mth Banjir Sumatera Lumpur Padang 3 4","Lumpur kembali masuk ke rumah warga di Perumahan Griya Kubu Utama, Tabiang Banda Gadang, Kecamatan Nanggalo, Kota Padang, Sumatera Barat akibat luapan Batang Kuranji saat hujan turun Minggu sore dan pagi ini, Senin (/) pagi. Mth Banjir Sumatera Lumpur Padang","Lumpur kembali masuk ke rumah warga di Perumahan Griya Kubu Utama, Tabiang Banda Gadang, Kecamatan Nanggalo, Kota Padang, Sumatera Barat akibat luapan Batang Kuranji saat hujan turun Minggu sore dan pagi ini, Senin (/) pagi. Mth Banjir Sumatera Lumpur Padang","Lumpur kembali masuk ke rumah warga di Perumahan Griya Kubu Utama, Tabiang Banda Gadang, Kecamatan Nanggalo, Kota Padang, Sumatera Barat akibat luapan Batang Kuranji saat hujan turun Minggu sore dan pagi ini, Senin (/) pagi. Mth Banjir Sumatera Lumpur Padang"
"PENYALURAN BANTUAN KE FORUM DATOK KEC RANTAU, ACEH TAMIANG JALESVEVA JAYAMAHE Kec Seruway, Aceh Tamiang - TNI AL-Kodaeral I Dalam upaya membantu masyarakat yang terdampak banjir, Kordinator Posko Gulbencal Kodaeral I Letkol Laut (KH) Adi Rozali, SP., 105",penyaluran bantuan ke forum datok kec rantau aceh tamiang jalesveva jayamahe kec seruway aceh tamiang tni al kodaeral i dalam upaya membantu masyarakat yang terdampak banjir kordinator posko gulbencal kodaeral i letkol laut kh adi rozali sp,2026-01-11,bantuan banjir,salur bantu forum datok kec rantau aceh tamiang jalesveva jayamahe kec seruway aceh tamiang tni al kodaeral i upaya bantu masyarakat dampak banjir kordinator posko gulbencal kodaeral i letkol laut kh adi rozali sp,positif,2,,False,"PENYALURAN BANTUAN KE FORUM DATOK KEC RANTAU, ACEH TAMIANG JALESVEVA JAYAMAHE Kec Seruway, Aceh Tamiang - TNI AL-Kodaeral I Dalam upaya membantu masyarakat yang terdampak banjir, Kordinator Posko Gulbencal Kodaeral I Letkol Laut (KH) Adi Rozali, SP., 105","PENYALURAN BANTUAN KE FORUM DATOK KEC RANTAU, ACEH TAMIANG JALESVEVA JAYAMAHE Kec Seruway, Aceh Tamiang - TNI AL-Kodaeral I Dalam upaya membantu masyarakat yang terdampak banjir, Kordinator Posko Gulbencal Kodaeral I Letkol Laut (KH) Adi Rozali, SP.,","PENYALURAN BANTUAN KE FORUM DATOK KEC RANTAU, ACEH TAMIANG JALESVEVA JAYAMAHE Kec Seruway, Aceh Tamiang - TNI AL-Kodaeral I Dalam upaya membantu masyarakat yang terdampak banjir, Kordinator Posko Gulbencal Kodaeral I Letkol Laut (KH) Adi Rozali, SP.,","PENYALURAN BANTUAN KE FORUM DATOK KEC RANTAU, ACEH TAMIANG JALESVEVA JAYAMAHE Kec Seruway, Aceh Tamiang - TNI AL-Kodaeral I Dalam upaya membantu masyarakat yang terdampak banjir, Kordinator Posko Gulbencal Kodaeral I Letkol Laut (KH) Adi Rozali, SP.,"
"Kondisi di Aceh utara masih gelap gulita selasa 9/12/2025, Bahlil lapor ke presiden katanya 93% listrik sudah hidup, tapi kenyataan di lapangan berbeda. Terra Drone Innalillahi Jakarta Pusat BNPB Live Update Bencana Shanti Cempaka Putih. 1 12 24",kondisi di aceh utara masih gelap gulita selasa bahlil lapor ke presiden katanya listrik sudah hidup tapi kenyataan di lapangan berbeda terra drone innalillahi jakarta pusat bnpb live update bencana shanti cempaka putih rb,2025-12-09,BNPB,kondisi aceh utara gelap gulita selasa bahlil lapor presiden kata listrik hidup nyata lapang beda terra drone innalillahi jakarta pusat bnpb live update bencana shanti cempaka putih ,negatif,0,,False,"Kondisi di Aceh utara masih gelap gulita selasa 9/12/2025, Bahlil lapor ke presiden katanya 93% listrik sudah hidup, tapi kenyataan di lapangan berbeda. Terra Drone Innalillahi Jakarta Pusat BNPB Live Update Bencana Shanti Cempaka Putih. 1 12 24","Kondisi di Aceh utara masih gelap gulita selasa //, Bahlil lapor ke presiden katanya % listrik sudah hidup, tapi kenyataan di lapangan berbeda. Terra Drone Innalillahi Jakarta Pusat BNPB Live Update Bencana Shanti Cempaka Putih.","Kondisi di Aceh utara masih gelap gulita selasa //, Bahlil lapor ke presiden katanya % listrik sudah hidup, tapi kenyataan di lapangan berbeda. Terra Drone Innalillahi Jakarta Pusat BNPB Live Update Bencana Shanti Cempaka Putih.","Kondisi di Aceh utara masih gelap gulita selasa //, Bahlil lapor ke presiden katanya % listrik sudah hidup, tapi kenyataan di lapangan berbeda. Terra Drone Innalillahi Jakarta Pusat BNPB Live Update Bencana Shanti Cempaka Putih."
"Dalam setiap langkah pemulihan, Pemerintah Hadir mendampingi masyarakat. Pemerintah Bareng Warga bergerak cepat, Pemerintah Sigap untuk Aceh Sumatra agar Aceh Sumatra Pulih dan Aceh Sumatra Bangkit. #BersamaPulihkanSumutAceh 11",dalam setiap langkah pemulihan pemerintah hadir mendampingi masyarakat pemerintah bareng warga bergerak cepat pemerintah sigap untuk aceh sumatra agar aceh sumatra pulih dan aceh sumatra bangkit bersamapulihkansumutaceh,2026-01-13,Sumatra,langkah pulih perintah hadir damping masyarakat perintah bareng warga gerak cepat perintah sigap aceh sumatra aceh sumatra pulih aceh sumatra bangkit bersamapulihkansumutaceh,positif,2,,False,"Dalam setiap langkah pemulihan, Pemerintah Hadir mendampingi masyarakat. Pemerintah Bareng Warga bergerak cepat, Pemerintah Sigap untuk Aceh Sumatra agar Aceh Sumatra Pulih dan Aceh Sumatra Bangkit. BersamaPulihkanSumutAceh 11","Dalam setiap langkah pemulihan, Pemerintah Hadir mendampingi masyarakat. Pemerintah Bareng Warga bergerak cepat, Pemerintah Sigap untuk Aceh Sumatra agar Aceh Sumatra Pulih dan Aceh Sumatra Bangkit. BersamaPulihkanSumutAceh","Dalam setiap langkah pemulihan, Pemerintah Hadir mendampingi masyarakat. Pemerintah Bareng Warga bergerak cepat, Pemerintah Sigap untuk Aceh Sumatra agar Aceh Sumatra Pulih dan Aceh Sumatra Bangkit. BersamaPulihkanSumutAceh","Dalam setiap langkah pemulihan, Pemerintah Hadir mendampingi masyarakat. Pemerintah Bareng Warga bergerak cepat, Pemerintah Sigap untuk Aceh Sumatra agar Aceh Sumatra Pulih dan Aceh Sumatra Bangkit. BersamaPulihkanSumutAceh"
"9 truk berisi pakaian hangat tiba di Padang, membantu korban banjir menghadapi cuaca dingin. AHY Peduli PD Reforestasi 15",truk berisi pakaian hangat tiba di padang membantu korban banjir menghadapi cuaca dingin ahy peduli pd reforestasi,2025-12-16,banjir Padang,truk isi pakai hangat tiba padang bantu korban banjir hadap cuaca dingin ahy peduli pd reforestasi,netral,1,,False,"9 truk berisi pakaian hangat tiba di Padang, membantu korban banjir menghadapi cuaca dingin. AHY Peduli PD Reforestasi 15","truk berisi pakaian hangat tiba di Padang, membantu korban banjir menghadapi cuaca dingin. AHY Peduli pada Reforestasi","truk berisi pakaian hangat tiba di Padang, membantu korban banjir menghadapi cuaca dingin. AHY Peduli PD Reforestasi","truk berisi pakaian hangat tiba di Padang, membantu korban banjir menghadapi cuaca dingin. AHY Peduli pada Reforestasi"
"Untuk kalian para Mahasiswa perantau dari Aceh, Sumbar, Sumut, dan daerah bencana lainnya, kami tahu hatimu sedang tidak di rumah. Di saat kabar dari kampung membuat dada sesak, Jogja ingin jadi tempat paling aman untukmu berteduh. Kalau hari ini terasa berat untuk bertahan, 4 17 31",untuk kalian para mahasiswa perantau dari aceh sumbar sumut dan daerah bencana lainnya kami tahu hatimu sedang tidak di rumah di saat kabar dari kampung membuat dada sesak jogja ingin jadi tempat paling aman untukmu berteduh kalau hari ini terasa berat untuk bertahan tampilkan lebih banyak rb,2025-12-08,Sumbar,kalian mahasiswa rantau aceh sumbar sumut daerah bencana lain tahu hati sedang rumah kabar kampung buat dada sesak jogja jadi tempat paling aman untuk teduh kalau hari asa berat tahan tampil lebih banyak ,negatif,0,,False,"Untuk kalian para Mahasiswa perantau dari Aceh, Sumbar, Sumut, dan daerah bencana lainnya, kami tahu hatimu sedang tidak di rumah. Di saat kabar dari kampung membuat dada sesak, Jogja ingin jadi tempat paling aman untukmu berteduh. Kalau hari ini terasa berat untuk bertahan, 4 17 31","Untuk kalian para Mahasiswa perantau dari Aceh, Sumbar, Sumut, dan daerah bencana lainnya, kami tahu hatimu sedang tidak di rumah. Di saat kabar dari kampung membuat dada sesak, Jogja ingin jadi tempat paling aman untukmu berteduh. Kalau hari ini terasa berat untuk bertahan,","Untuk kalian para Mahasiswa perantau dari Aceh, Sumbar, Sumut, dan daerah bencana lainnya, kami tahu hatimu sedang tidak di rumah. Di saat kabar dari kampung membuat dada sesak, Jogja ingin jadi tempat paling aman untukmu berteduh. Kalau hari ini terasa berat untuk bertahan,","Untuk kalian para Mahasiswa perantau dari Aceh, Sumbar, Sumut, dan daerah bencana lainnya, kami tahu hatimu sedang tidak di rumah. Di saat kabar dari kampung membuat dada sesak, Jogja ingin jadi tempat paling aman untukmu berteduh. Kalau hari ini terasa berat untuk bertahan,"
"Harapan saya untuk Aceh adalah percepatan normalisasi sungai seperti Krueng Meureudu & Asam untuk cegah banjir, pulihkan ekonomi nelayan, dan tingkatkan infrastruktur berkelanjutan. Manfaatnya semoga segera dirasakan!",harapan saya untuk aceh adalah percepatan normalisasi sungai seperti krueng meureudu asam untuk cegah banjir pulihkan ekonomi nelayan dan tingkatkan infrastruktur berkelanjutan manfaatnya semoga segera dirasakan,2026-01-13,banjir Aceh,harap aceh cepat normalisasi sungai krueng meureudu asam cegah banjir pulih ekonomi nelayan tingkat infrastruktur lanjut manfaat moga segera rasa,positif,2,,False,"Harapan saya untuk Aceh adalah percepatan normalisasi sungai seperti Krueng Meureudu & Asam untuk cegah banjir, pulihkan ekonomi nelayan, dan tingkatkan infrastruktur berkelanjutan. Manfaatnya semoga segera dirasakan!","Harapan saya untuk Aceh adalah percepatan normalisasi sungai seperti Krueng Meureudu & Asam untuk cegah banjir, pulihkan ekonomi nelayan, dan tingkatkan infrastruktur berkelanjutan. Manfaatnya semoga segera dirasakan!","Harapan saya untuk Aceh adalah percepatan normalisasi sungai seperti Krueng Meureudu & Asam untuk cegah banjir, pulihkan ekonomi nelayan, dan tingkatkan infrastruktur berkelanjutan. Manfaatnya semoga segera dirasakan!","Harapan saya untuk Aceh adalah percepatan normalisasi sungai seperti Krueng Meureudu & Asam untuk cegah banjir, pulihkan ekonomi nelayan, dan tingkatkan infrastruktur berkelanjutan. Manfaatnya semoga segera dirasakan!"
PLN terus berupaya menyelesaikan pembangunan tower listrik emergency di Aceh. Tower listrik emergency akan menggantikkan tower transmisi yang roboh terdampak banjir. #PLNUntukSemua #PLNUntukIndonesia #PrayforAceh 18,pln terus berupaya menyelesaikan pembangunan tower listrik emergency di aceh tower listrik emergency akan menggantikkan tower transmisi yang roboh terdampak banjir plnuntuksemua plnuntukindonesia prayforaceh,2025-12-08,banjir terus,pln terus upaya selesai bangun tower listrik emergency aceh tower listrik emergency menggantikkan tower transmisi roboh dampak banjir plnuntuksemua plnuntukindonesia prayforaceh,netral,1,,False,PLN terus berupaya menyelesaikan pembangunan tower listrik emergency di Aceh. Tower listrik emergency akan menggantikkan tower transmisi yang roboh terdampak banjir. PLNUntukSemua PLNUntukIndonesia PrayforAceh 18,PLN terus berupaya menyelesaikan pembangunan tower listrik emergency di Aceh. Tower listrik emergency akan menggantikkan tower transmisi yang roboh terdampak banjir. PLNUntukSemua PLNUntukIndonesia PrayforAceh,PLN terus berupaya menyelesaikan pembangunan tower listrik emergency di Aceh. Tower listrik emergency akan menggantikkan tower transmisi yang roboh terdampak banjir. PLNUntukSemua PLNUntukIndonesia PrayforAceh,PLN terus berupaya menyelesaikan pembangunan tower listrik emergency di Aceh. Tower listrik emergency akan menggantikkan tower transmisi yang roboh terdampak banjir. PLNUntukSemua PLNUntukIndonesia PrayforAceh
"""Banjir di Kalbar disebabkan oleh deforestasi"" ""Gak lah, banjir Kalbar disebabkan oleh naiknya air permukaan laut"" "" Maaf, deforestasi juga menyebabkan emisi karbon meningkat sehingga suhu bumi naik, akibatnya es kutub mencair lebih cepat."" ""..... "" 1 32",banjir di kalbar disebabkan oleh deforestasi gak lah banjir kalbar disebabkan oleh naiknya air permukaan laut maaf deforestasi juga menyebabkan emisi karbon meningkat sehingga suhu bumi naik akibatnya es kutub mencair lebih cepat,2025-12-09,air naik,banjir kalbar sebab deforestasi gak lah banjir kalbar sebab naik air muka laut maaf deforestasi sebab emisi karbon tingkat suhu bumi naik akibat es kutub cair lebih cepat,netral,1,,False,"""Banjir di Kalbar disebabkan oleh deforestasi"" ""Gak lah, banjir Kalbar disebabkan oleh naiknya air permukaan laut"" "" Maaf, deforestasi juga menyebabkan emisi karbon meningkat sehingga suhu bumi naik, akibatnya es kutub mencair lebih cepat."" ""..... "" 1 32","""Banjir di Kalbar disebabkan oleh deforestasi"" ""Gak lah, banjir Kalbar disebabkan oleh naiknya air permukaan laut"" "" Maaf, deforestasi juga menyebabkan emisi karbon meningkat sehingga suhu bumi naik, akibatnya es kutub mencair lebih cepat."" ""..... ""","""Banjir di Kalbar disebabkan oleh deforestasi"" ""Gak lah, banjir Kalbar disebabkan oleh naiknya air permukaan laut"" "" Maaf, deforestasi juga menyebabkan emisi karbon meningkat sehingga suhu bumi naik, akibatnya es kutub mencair lebih cepat."" ""..... ""","""Banjir di Kalbar disebabkan oleh deforestasi"" ""Gak lah, banjir Kalbar disebabkan oleh naiknya air permukaan laut"" "" Maaf, deforestasi juga menyebabkan emisi karbon meningkat sehingga suhu bumi naik, akibatnya es kutub mencair lebih cepat."" ""..... """
