text,label_aktual,label_prediksi,sentimen_prediksi,prob_negatif,prob_netral,prob_positif
Pak tambah lagi pasukan TNI dan Polri untuk mempercepat evakuasi dan menjangkau korban2 banjir di Sumatera bila perlu 100.000 anggota TNI bergerak menjangkau daerah2 yg terisolir Muhammad IQBAL () • Instagram reel Dari instagram.com 24,0,0,negatif,0.92963964,0.017673345,0.05268696
Membalas BNPB memastikan seluruh daerah terdampak banjir bandang dan longsor di Aceh serta Sumatera sudah menerima logistik. Kepala BNPB Suharyanto menegaskan distribusi terus dipantau karena sebagian wilayah hanya bisa dijangkau melalui udara. 1 2 190,1,1,netral,0.021827346,0.51330304,0.46486965
"Banjir Aceh itu mengingatkan saya banjir di Mojokerto awal tahun 2004. Bukan banjir yang menggenang karena curah hujan. Namun banjir bandang yang disebabkan ada tanggul yang jebol di dataran tinggi. Memang karena curah hujan juga, tapi lebih karena ""dikirim"" dari daerah yang Tampilkan lebih banyak 3 12 46 6 rb",1,1,netral,0.44728348,0.5304224,0.022294164
"Satgas PKH membongkar ada 12 perusahaan yang diduga kuat turut andil dalam bencana banjir di Aceh, Sumut, dan Sumbar. Terungkap! 12 Perusahaan Diduga Jadi Penyebab Banjir Sumatra Dari news.indozone.id 92",0,0,negatif,0.4927532,0.45944354,0.047803238
"Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia sedang mengkaji pemberian diskon tarif listrik untuk daerah-daerah yang terdampak bencana banjir bandang dan tanah longsor, yakni Sumatera Barat, Sumatera Utara, dan Aceh. Bahlil kaji diskon tarif listrik untuk wilayah terdampak banjir dan longsor di Sumatera - ANTARA... Dari bengkulu.antaranews.com 71",2,1,netral,0.046301797,0.8071693,0.14652894
"Membalas ..membuka akses bantuan internasional."" Aksi ini muncul setelah banjir bandang dan longsor besar akibat Siklon Senyar akhir November 2025 menewaskan lebih dari 1.000 orang & mengungsikan jutaan warga di Aceh dan wilayah Sumatra. Krisis pangan, air bersih,listrik,serta ancaman.. 17",0,0,negatif,0.78381103,0.13283111,0.08335787
"Cuaca Riau Didominasi Cerah Berawan, Hujan Turun Malam Hari Cuaca Riau Didominasi Cerah Berawan, Hujan Turun Malam Hari Dari goriau.com 34",1,1,netral,0.10774252,0.80434686,0.08791065
"Antisipasi Banjir, Pemkot Palembang Bangun Pintu Air di Kolam Retensi sumsel.idntimes.com Antisipasi Banjir, Pemkot Palembang Bangun Pintu Air di Kolam Retensi Antisipasi dan pengendalian banjir di Palembang masih jadi pekerjaan rumah bagi pemerintah kota (pemkot) saat musim penghujan berlangsung. Salah satu upaya mengatasi kenaikan debit air tersebut dilaku 112",2,1,netral,0.10566994,0.7321325,0.16219756
Akun parodi Sayangilah tubuhmu sayangilah dirimu sayangilah jiwa mu..checkup lagi spjp PrayForSumatera PrayForIndonesia 3 89,2,2,positif,0.13536982,0.2834267,0.58120346
"Membalas laah... di daerah bencana Sumatera adanya Selat Malaka dan Samudera Hindia, gak ada Laut Pantai Selatan..!! junjungan putri gak nyampe sana Om Aing... Terima kasih bantuannya Om Aing... Kab Bandung Siaga Banjir 249",0,2,positif,0.33284944,0.24020737,0.42694324
Membalas dan 11 lainnya Banjir ini salah joko widodo yg merusak hutan seluruh Sumatera. Walau Prabowo kalah jauh dari Jokowi si mantan presiden dalam penanganan bencana 52,0,0,negatif,0.9278953,0.0423174,0.02978733
"banjir masuk ke rumah padahal cuma di atas mata kaki aja gue trauma bgt, gmn mereka yg banjir isinya gelondongan kayu semua 19",0,0,negatif,0.93902963,0.03893744,0.022032877
PLN Bicara Beda Dampak Kerusakan Listrik Banjir Sumatra & Tsunami Aceh PLN Bicara Beda Dampak Kerusakan Listrik Banjir Sumatra & Tsunami Aceh Dari cnbcindonesia.com 166,0,1,netral,0.1535347,0.7847401,0.06172525
Membalas Bersihkan atau tinggalkan !? Ratusan rumah di tenggelamkan lumpur paska banjir besar di Aceh Dari 3 5 647,0,0,negatif,0.8860701,0.066967085,0.04696288
"Banjir Besar Landa Donggala, 20 Desa Terendam dan Infrastruktur Rusak Banjir Besar Landa Donggala, 20 Desa Terendam dan Infrastruktur Rusak Dari newestindonesia.co.id 11",0,0,negatif,0.70656765,0.21051557,0.08291673
"Banjir Sumatera masih menyisakan duka. Layanan Dukungan Psikososial (LDP) Anak dan Keluarga hadir di Malalo dan Nagari Sumpur, Batipuah Selatan, Tanah Datar sebagai safe space buat anak dan keluarga. Anak bisa main, cerita dan berekspresi dengan nyaman, sementara orang tua",0,0,negatif,0.90074396,0.030315384,0.0689407
"FPI dirikan posko untuk daerah terisolasi Bener Meriah dan Aceh Tengah. FPI sudah penah di bubarkan pemerintah pada tahun 2020. TNI dan Polri tidak melarang kegiatan bantuan FPI di lapangan sejak awal bencana Banjir Aceh-Sumatera awal November 26, 2025. Banjir Aceh 2025 akibat Tampilkan lebih banyak 13 245 500 8 rb",0,2,positif,0.29268882,0.1044368,0.6028744
Pemerintah sigap untuk Aceh Sumatra dalam percepatan pemulihan Aceh Tamiang Pasca Bencana 21,2,2,positif,0.015330442,0.034912083,0.9497574
"PAKAR kebencanaan Universitas Gadjah Mada (UGM) Prof. Dwikorita Karnawati mengapresiasi progres pembangunan hunian sementara (huntara) bagi warga terdampak banjir bandang dan tanah longsor di Aceh, Pakar UGM Ingatkan Aspek Keselamatan dalam Pembangunan Huntara Sumatra Dari mediaindonesia.com 169",2,2,positif,0.042193845,0.29783988,0.65996623
Pemerintah menyiapkan regulasi terkait pemanfaatan kayu gelondongan yang terbawa banjir bandang dan longsor di Pulau Sumatra guna mendukung percepatan rehabilitasi dan rekonstruksi pascabencana. Aturan tersebut tertuang dalam surat edaran Kementerian Kehutanan (Kemenhut) yang,1,1,netral,0.06020353,0.6964381,0.24335842
"(Senin, 8 Desember 2025) BPBD Merangin menghadapi kendala keterbatasan peralatan dalam menangani dampak bencana banjir dan longsor di Kabupaten Merangin. (Reporter TVRI Jambi M.Sobar) JambiHariIni TVRIJambi MediaPemersatuBangsa 1 48",0,1,netral,0.068885304,0.81941897,0.11169576
"""Menko Pangan Zulhas minta Bulog gandakan distribusi bantuan pangan ke Sumatera guna bantu korban banjir. Ribuan ton beras dan jutaan liter minyak goreng sudah disalurkan dengan lancar."" 18",0,0,negatif,0.9226312,0.016863339,0.06050554
Zigo Rolanda Desak Pemulihan Cepat Akses Jalan Padang-Bukittinggi Usai Banjir Bandang bahlillahadalia kuningkeren golkarindonesia partaigolkar golkarpedia Berita Golkar - Zigo Rolanda Desak Pemulihan Cepat Akses Jalan Padang-Bukittinggi Usai Banjir... Dari golkarpedia.com 2 34,1,2,positif,0.036920298,0.32197282,0.6411069
"Selain fokus pada pembersihan lingkungan, PMI juga memberikan perhatian khusus pada sektor pendidikan dengan menyalurkan bantuan buku pelajaran sebanyak 1 juta eksemplar untuk anak-anak sekolah terdampak. PMI Salurkan 1 Juta Buku untuk Anak Sekolah Korban Banjir Sumatera dan Aceh - Serambinews.com Dari aceh.tribunnews.com 64",0,0,negatif,0.86339015,0.021087002,0.11552288
"Kegagalan empat BUMN strategis , , , dan dalam memulihkan layanan di Banda Aceh setelah 14 hari pasca-banjir adalah bukti nyata ketidaksiapan infrastruktur kritis nasional. 1 113",0,0,negatif,0.40690225,0.28776965,0.30532813
"Sama banget Nder, disini hampir tiap malem hujan deres aku selalu kepikiran gimana kalo mereka kehujanan dan kena banjir lagii. Akhirnya nangis lagi, ya Allah berat cobaan saudara saudaraku disanaa",0,0,negatif,0.9158568,0.0396632,0.044480063
"Membalas Halo pemimpin negara besar, negara kuat ...berkat ulah anda tdk becus menangani korban banjir Sumatra, ada anak2 yg bahkan belum dapat makan. Puaskah anda menyaksikan kondisi demikian??? 107",0,0,negatif,0.9492681,0.014028897,0.03670303
"Keren banget gerak cepatnya! Apresiasi setinggi-tingginya untuk jajaran Polri khususnya Polda Sumbar yang sudah gelar bakti kesehatan ini. Semoga kehadiran tim medis bisa jadi penyemangat dan warga terdampak segera pulih total, baik fisik maupun mentalnya WujudkanSumateraPulih 15",2,2,positif,0.055326473,0.018906202,0.9257673
Penanganan banjir di Sumatera dan Aceh terus berjalan di lapangan meski muncul polemik terkait perbedaan persepsi pernyataan pemerintah dan kondisi di lokasi terdampak. PemerintahHadir TransparansiPublik AcehSumateraPulih 13,2,1,netral,0.042390823,0.6911791,0.26643008
Membalas Lemparkan ke mata orang yang ngomong kalau bencana banjir bandang di Aceh itu cuma biasa saja... 2 12 308,0,0,negatif,0.71452254,0.25611544,0.029362028
"Membalas Pemerintah wajib buka data koorporasi, pemilik serta luas lahan & jenis aktifitas pemanfaatan hutan yang dilakukan koorporasi di wilayah hulu sungai daerah Aceh, Sumut dan Sumbar yg mengalami banjir bandang 2 87",1,1,netral,0.115060754,0.8159718,0.06896734
"Penanganan banjir bandang di Aceh, sungai Krueng Meureudu kembali dipulihkan. Aceh Sumatra Pulih Sumatra",0,2,positif,0.053118657,0.1268767,0.82000464
"Cape ngurus motor ieu, meulina mah murah. Ririwitna moal aya ( Jaba jibrug jaba mogok anzeeeengglah 2 1 380",0,0,negatif,0.89072967,0.05345348,0.0558168
Kenapa Banjir Sumatera bertambah parah dari banjir banjir sebelumnya?,0,1,netral,0.4761187,0.48542246,0.03845873
Banjir Bandang Kembali Hantam Padang السعودية_العظمى,0,1,netral,0.18762454,0.52642375,0.2859517
"We Pray for Sumatera Untuk mahasiswa Aceh, Sumut & Sumbar di Semarang — makan gratis di Depot Harmoni. Nasi Ayam Ngohiang & Es Teh Cici, 30 porsi/hari. 11–20 Des 10.00–18.00 Depot Harmoni Tembalang Kalau rindu rumah, sini ya. Kamu nggak sendiri. 1 559",2,1,netral,0.09052409,0.5322429,0.37723303
ragedi mengharukan terjadi saat anggota Brimob temukan jenazah ibunya saat bertugas evakuasi korban banjir Sibolga. banjirsumatera banjir viral2025 Trending detikviralterupdate.blogspot.com Anggota Brimob Temukan Jenazah Ibunya Saat Bertugas Evakuasi Korban Banjir Sibolga ragedi mengharukan terjadi saat anggota Brimob temukan jenazah ibunya saat bertugas evakuasi korban banjir Sibolga. 59,0,0,negatif,0.9475882,0.01847883,0.03393298
uang buat beli kembang apinya mending di donasikan buat korban banjir bandang Sumatra doa,0,0,negatif,0.92831737,0.01967578,0.05200686
"PT Kimia Farma Tbk bersama Kimia Farma Group mendukung percepatan pemulihan pascabencana banjir di Aceh, Sumatra Utara, dan Sumatra Barat melalui penyaluran bantuan kesehatan dan kebutuhan dasar. 1 2 132",2,2,positif,0.014699599,0.051259525,0.93404084
"“Negara berperan besar,” ujar Walhi Sumut. Dan tiap kali banjir bandang menyapu Sibolga–Tapanuli, tubuh-tubuh kayu raksasa ikut hanyut, membawa bukti yang terlalu vulgar untuk ditepis ada penebangan yang dibiarkan.",0,0,negatif,0.8552496,0.10366499,0.041085403
Pemerintah menyiapkan hunian tetap (huntap) gratis bagi warga terdampak banjir dan longsor di wilayah utara Sumatera yang kehilangan rumah. Huntap tipe 36 ini dibangun dengan APBN dan akan menjadi hak milik penerima. Saat ini pemerintah menunggu pendataan korban serta kesiapan l 143,2,0,negatif,0.943504,0.023443388,0.033052634
"Walau air naik gila-gilaan di Sumatera, masyarakat perlu ngeh kalau status nasional nggak ngaruh kalau aksi lapangan udah jalan, makanya fokus aja ke keselamatan, bukan status nasional. 17",1,1,netral,0.42742094,0.44325313,0.129326
Membalas Yaallahhh ini udh sebulan lebih gak sih dan beneran belum ada perkembangan yang massive?? gue sampe search banjir sumatera aceh tanggal berapa yaallahhhh nyesek bgtttt 10 686,0,0,negatif,0.84636724,0.12712187,0.026510922
Membalas dan Yg bikin banjir tak terbendung di Aceh..Sumut..dan sumber kebun sawit nya siapa sihhhh 1 92,0,0,negatif,0.8954443,0.09188956,0.012666233
"Membalas Kalo ribuan orang mati & ratusan ribu menderita kebanjiran juga rumah tempat tinggalnya hancur, ga' dicariin & dicatat ye? Tapi Mana dimana anak kambing saya! Dicariin tuh kalo ilang satu aje, sampe ketemu, di Konoha?!! 133",0,0,negatif,0.9590986,0.020355552,0.020545864
"Situasi di Tanjung Pura, Kabupaten Langkat, Sumatera Utara, terekam dalam video yang menunjukkan dampak bencana hidrometeorologi yang tengah melanda sejumlah wilayah di Sumatra. Genangan banjir setinggi hampir selutut orang dewasa merendam kawasan tersebut dan menyebabkan akses Tampilkan lebih banyak 3 13 1 rb",1,1,netral,0.47140864,0.4948121,0.033779267
Update terbaru nih! BNPB lagi kebut jembatan darurat biar gak ada lagi daerah yang terisolasi pasca bencana. Semangat terus buat tim lapangan. BNPB UpdateTerbaru InfoWarga JembatanDarurat 15,2,2,positif,0.10861674,0.43562907,0.4557542
Upaya pengentasan kemiskinan pasca bencana dimulai dari kehadiran di lapangan. BP Taskin menunjukkan komitmen itu di Aceh di bawah arahan Budiman Sudjatmiko dengan fokus pemulihan yang berkelanjutan BPTaskinFokusPascaBencana Ancaman Lonjakan Kemiskinan Sumbar Pasca Bencana Jadi Perhatian Khusus BP Taskin - harianhaluan.id Dari harianhaluan.id 11,0,2,positif,0.07167505,0.12892379,0.79940116
"Gubernur Banten Andra Soni menerima donasi Rp112,4 juta dari Bank Banten sebagai dukungan bagi korban banjir di Pulau Sumatera. Penyerahan berlangsung di KP3B Kota Serang. Dana ini akan disalurkan melalui BPBD Provinsi Banten ke wilayah terdampak. “Kita masih terus berproses Tampilkan lebih banyak 1 112",0,0,negatif,0.8901844,0.018717969,0.091097645
"Sudah jelas Pemda ngak sanggup karena wilayah terdampak luas,susah di jangkau,berpacu dengan waktu.Tenaga dan peralatan kurang,kenapa pusat ngak segera ambil alih.Ini soal nyawa dan masa depan rakyat. PrayForAceh PrayForSumatera Dari Nero Crack 阿古斯河 𝕏 1 3 247",0,0,negatif,0.791364,0.11334006,0.095295936
"Di balik indahnya Bromo, aku teringat bahwa tidak semua sedang baik-baik saja. Ada duka di Sumatera, ada hati yang diuji. Semoga cahaya pagi yang kutemukan di sini juga sampai kepada mereka yang kini berjalan dalam gelap. PrayForSumatera PrayForAceh 21",0,0,negatif,0.6195444,0.07356991,0.3068857
"Membalas Pemerintah terus berkomitmen untuk mempercepat penanganan dampak bencana, khususnya kerusakan rumah warga, bantuan sosial, serta penguatan kembali pemerintahan daerah di wilayah terdampak di Provinsi Aceh, Sumatera Utara, dan Sumatera Barat. 1 16",0,2,positif,0.14947687,0.11664937,0.7338738
"Membalas Pemerintah berupaya menangani Bencana secara maksimal paska banjir besar di Aceh, Sumatera Utara, dan Sumatera Barat, sekaligus mendorong percepatan bantuan serta perlindungan bagi seluruh korban. 47",0,0,negatif,0.93047357,0.027733915,0.04179252
"*Di Tengah Lumpur dan Harapan, Polri Bersama Warga Buka Akses Jalan Kampung Setie Pascabencana* Bener Meriah — Kepolisian Resor Bener Meriah bersama personel Satuan Brimob Polda Aceh turun langsung membantu masyarakat membersihkan akses jalan yang tertutup material banjir 1 33",2,2,positif,0.027399298,0.044155255,0.92844546
"Ada juga yg mendesak donatur via , agar seolah2 pemerintah sigap dan bertanggung jawab... Knp Pemerintah Pusat terlihat ½ hati bantu korban bencana? Dan ada kesan menutupi keadaan yang sebenarnya terjadi Bencana Sumbar Sumut dan Aceh lbh dahsyat dibanding Tsunami 24",0,0,negatif,0.95712376,0.016009588,0.026866723
"Membalas Hampir 40 ribu anggota bapak yg dikirim ke Aceh, Sumut & sumbar apa ga ada yg ditugasin u jga jemputan bailey pak. Ko ada yg buka baut jembatan sampe ga ketahuan ? 1 85",0,0,negatif,0.8047803,0.13447723,0.06074247
"Lebih dari seribu jiwa meninggal dunia dan tidak kurang dari 200 jiwa belum ditemukan sejak banjir bandang Sumatra, selasa 25 November 2025. Tidak hanya kehilangan sandang & pangan, sebagian penyintas juga kehilangan sumber penghidupan. Mereka kesulitan kembali pulang. Saksikan Tampilkan lebih banyak 2 693",0,0,negatif,0.93765223,0.027774617,0.03457314
"Geger! Motor Mogok Usai Isi BBM di SPBU Jambi, Pengendara Temukan Bensin Tercampur Air jambi.tribunnews.com Geger! Motor Mogok Usai Isi BBM di SPBU Jambi, Pengendara Temukan Bensin Tercampur Air - Tribunja... Seorang pengendara motor mengeluhkan BBM yang mereka isi diduga kuat telah tercampur dengan air, yang berujung pada kerusakan mesin kendaraan. 35",0,0,negatif,0.89321715,0.081438705,0.02534407
"Badan Nasional Penanggulangan Bencana (BNPB) merilis data sementara dampak banjir dan longsor di Aceh, Sumatra Utara, dan Sumatra Barat yang menyebabkan ribuan warga terdampak, kerusakan infrastruktur, serta korban jiwa yang datanya terus berubah karena masih terus diperbarui. 1 3 291",0,0,negatif,0.94238436,0.03417306,0.023442583
Membalas Terima kasih atas perhatian dan dukungannya. Polri melalui Polda Sumatera Barat terus mengintensifkan distribusi bantuan logistik ke wilayah terdampak banjir bandang dan tanah longsor secara bertahap dan terkoordinasi. Seluruh bantuan disalurkan sesuai kebutuhan lapangan untuk Tampilkan lebih banyak 33,2,2,positif,0.028854309,0.020627411,0.95051825
"Berdasarkan data terkini (Des 2025), bencana utama adalah banjir dan longsor di Sumatera (Aceh, Sumut, Sumbar) dengan korban >1000 jiwa. Belum ada laporan signifikan di Riau, Kalsel, atau Kalbar. Jakarta & Jabar sering banjir musiman, tapi tak ada eskalasi baru. Sumber BNPB,",0,0,negatif,0.87318116,0.10687647,0.019942371
"Panglima Komando Operasi Udara Nasional (Pangkoopsudnas) Marsdya TNI Minggit Tribowo mengatakan TNI mengerahkan tujuh helikopter untuk mengantar bantuan logistik ke lokasi banjir di Sumatera Utara, Sumatera Selatan dan Aceh. Jalur darat tertutup longsor, TNI kerahkan 7 helikopter untuk distribusi logistik ke daerah banjir... Dari bengkulu.antaranews.com 63",2,2,positif,0.038812395,0.07669368,0.88449395
"Allahu Akbar, ini kalo kosan banjir aku mau ngungsi kemana ya mana barang-barang banyak di bawah lagi 30",1,0,negatif,0.833125,0.11594755,0.050927524
Koq kabarnya Wowo nggak mau buka bantuan dari luar takut ketahuan dia punya lahan sawit yg baru dibuka dan paling luas dan jadi penyebab banjir di Aceh. Bener g sih gong?,0,0,negatif,0.90239596,0.07797932,0.019624697
"gw ga bisa bayangin sih jadi korban2 yg ngungsi banjir sumatera gmna, kehilangan rumah, keluarga, akses jg putus, bantuan lama gw yg pernah kebanjiran semata kaki naik dikit aja udh ngeluh bersihinnya minta ampun capeknya.. 28",0,0,negatif,0.9581187,0.01572576,0.026155477
"Update terkini BNPB Penanganan banjir dan longsor di Aceh, Sumut, dan Sumbar terus dilakukan secara terkoordinasi. Tim gabungan bergerak aktif melakukan evakuasi, pendataan, hingga distribusi bantuan. Live Konferensi Pers BNPB youtube.com BNPB Indonesia The Indonesia National Disaster Management Authority 48",2,2,positif,0.02336492,0.08792062,0.8887145
Salah satu kab Aceh Tamiang terdampak musibah banjir dari 12 kecamatan cuma 2 kecamatan yg sdh bsa di lalui ..10 kecamatan lgi blm di evakuasi.. Aceh Tamiang 8 17 448,1,0,negatif,0.7789418,0.16715471,0.053903516
"Antrean BBM di Aceh masih mengular hampir dua pekan setelah banjir bandang melanda. Pasokan yang belum stabil membuat warga kesulitan mendapatkan bahan bakar, terutama di wilayah Langsa. Pembatasan pembelian per kendaraan juga membuat masyarakat harus menunggu berjam-jam. 48",0,0,negatif,0.5947005,0.33049142,0.07480811
"Di Jakarta dan bbrp Daerah lain tak ada hutan jika hujan lebat banjir di Pandeglang Banten Banyak SAWIT tak ada BANJIR, Antum perlu belajar lagi PENYEBAB Banjir yg Melanda Aceh dan Padang.",1,0,negatif,0.6002455,0.38376474,0.015989725
