id,text,text_with_emoticon,sentimen,label,created_at,keyword
4183,"Pengurus Pusat Taman Iskandar Muda (PPTIM) mendesak agar Presiden RI, Prabowo Subianto untuk segera menetapkan status darurat bencana nasional terhadap banjir dan tanah longsor yang melanda Aceh, Sumut dan Sumbar.  #BanjirLandaAceh aceh.tribunnews.com PPTIM Usul Bentuk Badan Pemulihan & Pembangunan Pascabencana, Desak Tetapkan Status Darurat... Selain penetapan status bencana nasional, mereka juga mengusul dibentuk badan yang secara terintegrasi mampu menjadi unit kerja untuk pemulihan 112","Pengurus Pusat Taman Iskandar Muda (PPTIM) mendesak agar Presiden RI, Prabowo Subianto untuk segera menetapkan status darurat bencana nasional terhadap banjir dan tanah longsor yang melanda Aceh, Sumut dan Sumbar. #BanjirLandaAceh aceh.tribunnews.com PPTIM Usul Bentuk Badan Pemulihan & Pembangunan Pascabencana, Desak Tetapkan Status Darurat... Selain penetapan status bencana nasional, mereka juga mengusul dibentuk badan yang secara terintegrasi mampu menjadi unit kerja untuk pemulihan 112",negatif,0,2025-12-26,banjir sumbar
5371,Membalas  @ommi_siregar Astaghfirullahaladziim …  #PrayForSumatera  #StopDeforestation  23,Membalas @ommi_siregar Astaghfirullahaladziim … #PrayForSumatera #StopDeforestation 23,netral,1,2025-12-07,#PrayForSumatera
8228,"Nuklir bisa jadi energi terbersih dan efektif, tapi juga bisa merusak lingkungan dengan signifikan jika salah kelola. Jujur saya khawatir, berkaca dari lambatnya respon pemerintah dalam menangani bencana banjir Sumatra, padahal penanganan PLTN membutuhkan respon cepat dan tepat","Nuklir bisa jadi energi terbersih dan efektif, tapi juga bisa merusak lingkungan dengan signifikan jika salah kelola. Jujur saya khawatir, berkaca dari lambatnya respon pemerintah dalam menangani bencana banjir Sumatra, padahal penanganan PLTN membutuhkan respon cepat dan tepat",negatif,0,2025-12-06,penanganan banjir Sumatra
6018,Duka Agam: Brimob Polda Riau Temukan Satu Lagi Korban Meninggal Dunia Terdampak Banjir riaumakmur.com Duka Agam: Brimob Polda Riau Temukan Satu Lagi Korban Meninggal Dunia Terdampak Banjir - Riau Makmur Brimob Polda Riau temukan jenazah Nasrul (63) korban banjir di Agam. Pencarian terus dilakukan meski medan sulit dan cuaca buruk. 44,Duka Agam: Brimob Polda Riau Temukan Satu Lagi Korban Meninggal Dunia Terdampak Banjir riaumakmur.com Duka Agam: Brimob Polda Riau Temukan Satu Lagi Korban Meninggal Dunia Terdampak Banjir - Riau Makmur Brimob Polda Riau temukan jenazah Nasrul (63) korban banjir di Agam. Pencarian terus dilakukan meski medan sulit dan cuaca buruk. 44,negatif,0,2025-12-04,banjir Riau
3221,Projo Peduli Bencana di bawah Budi Arie Setiadi Setia Digaris Rakyat menjaga Indonesia saling peduli kuatkan Sumatera bangkit bersama Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera Dari gonews.co.id 3,Projo Peduli Bencana di bawah Budi Arie Setiadi Setia Digaris Rakyat menjaga Indonesia saling peduli kuatkan Sumatera bangkit bersama Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera Dari gonews.co.id 3,positif,2,2025-12-18,banjir besar
3420,Kunjungan Direktur OPP bersama Pemimpin Wilayah ke Gudang Rawang Timur dilakukan dalam rangka Monitoring dan Evaluasi untuk memastikan ketersediaan stok pangan pascabencana alam di Sumatera Barat. Melalui pemantauan langsung ini. 35,Kunjungan Direktur OPP bersama Pemimpin Wilayah ke Gudang Rawang Timur dilakukan dalam rangka Monitoring dan Evaluasi untuk memastikan ketersediaan stok pangan pascabencana alam di Sumatera Barat. Melalui pemantauan langsung ini. 35,netral,1,2025-12-02,Sumatera Barat
3359,PLN kerahkan petugas untuk pulihkan kondisi jaringan listrik yang terdampak bencana banjir dan tanah longsor di Sumatera Barat. Sejumlah lokasi di Kabupaten Padang Panjang dan Solok sedang kami lakukan pemulihan dan mohon doa Electrizen agar kondisi kian membaik.  #PLN 72,PLN kerahkan petugas untuk pulihkan kondisi jaringan listrik yang terdampak bencana banjir dan tanah longsor di Sumatera Barat. Sejumlah lokasi di Kabupaten Padang Panjang dan Solok sedang kami lakukan pemulihan dan mohon doa Electrizen agar kondisi kian membaik. #PLN 72,positif,2,2025-12-03,Sumatera Barat
7197,Membalas  @lucimaya123 Apa ini yg diinginkan anggota dpr? Tidak perlu ada rekawan yg menolong? Cukup pemerintah yg punya duit triliunan tapi tak kunjung datang? Listrik yg katanya 97% menyala ternyata juga bohong? Apa kakian ingin rakyat oerlahan kehilangan nyawa dan harapannya untuk hidup? Pernyataan 1 12,Membalas @lucimaya123 Apa ini yg diinginkan anggota dpr? Tidak perlu ada rekawan yg menolong? Cukup pemerintah yg punya duit triliunan tapi tak kunjung datang? Listrik yg katanya 97% menyala ternyata juga bohong? Apa kakian ingin rakyat oerlahan kehilangan nyawa dan harapannya untuk hidup? Pernyataan 1 12,negatif,0,2025-12-09,pemerintah
7005,"Akun komentar  Proses evakuasi korban banjir & longsor Aceh, Sumut, Sumbar sedang berlangsung. Tim SAR menghadapi medan berat: sungai meluap, aliran deras, reruntuhan longsor.   Meski tantangan besar, mereka tetap berjuang menyelamatkan korban secepat mungkin.  : @/tama_fidi & tim Tampilkan lebih banyak 1 5 9 137","Akun komentar Proses evakuasi korban banjir & longsor Aceh, Sumut, Sumbar sedang berlangsung. Tim SAR menghadapi medan berat: sungai meluap, aliran deras, reruntuhan longsor. Meski tantangan besar, mereka tetap berjuang menyelamatkan korban secepat mungkin. : @/tama_fidi & tim Tampilkan lebih banyak 1 5 9 137",negatif,0,2025-12-04,evakuasi banjir
8578,Pemerintah Malaysia  Sdh Mengirim Bantuan  Kemanusiaan Ke Aceh.  Sementara  Masih  Tolol & Dungu  Pemerintah  Pusat & Daerah  Atas  Kejadian Banjir Bandang  Di Sibolga  Sumatra Utara.,Pemerintah Malaysia Sdh Mengirim Bantuan Kemanusiaan Ke Aceh. Sementara Masih Tolol & Dungu Pemerintah Pusat & Daerah Atas Kejadian Banjir Bandang Di Sibolga Sumatra Utara.,positif,2,2025-11-29,Banjir Bandang Sumatra
1654,"Membalas  @msaid_didu Bang Said sudah mengunjungi saudara-saudara kita di Aceh, Sumut & Sumbar yang menjadi Korban Bencana Banjir & Longsor? 20","Membalas @msaid_didu Bang Said sudah mengunjungi saudara-saudara kita di Aceh, Sumut & Sumbar yang menjadi Korban Bencana Banjir & Longsor? 20",negatif,0,2026-01-05,banjir sumut
6267,Pemprov Sumbar perpanjang status tanggap darurat bencana #PemprovSumbar #GubernurSumateraBarat #masatanggapdarurat #diperpanjang Pemprov Sumbar perpanjang status tanggap darurat bencana Dari elshinta.com 9,Pemprov Sumbar perpanjang status tanggap darurat bencana #PemprovSumbar #GubernurSumateraBarat #masatanggapdarurat #diperpanjang Pemprov Sumbar perpanjang status tanggap darurat bencana Dari elshinta.com 9,netral,1,2025-12-09,Sumbar
4877,"Akun komentar   Banjir lagi malam ini  Ya Allah    Desa Kuning I, Aceh Selatan Dari  Volcaholic  36","Akun komentar Banjir lagi malam ini Ya Allah Desa Kuning I, Aceh Selatan Dari Volcaholic 36",negatif,0,2025-12-05,banjir lagi ya
6526,"Df   pengiriman JNE lagi gratis ongkir untuk korban bencana di Aceh, sumut, sumbar, dan sekitarnya, yuk yang punya rezeki lebih bisa langsung kirim barang atas nama kita ke jne cabang utama terdekat kita, ayo tanam kan rasa empati kita ke sudara yang lagi kesusahan disana 3 702","Df pengiriman JNE lagi gratis ongkir untuk korban bencana di Aceh, sumut, sumbar, dan sekitarnya, yuk yang punya rezeki lebih bisa langsung kirim barang atas nama kita ke jne cabang utama terdekat kita, ayo tanam kan rasa empati kita ke sudara yang lagi kesusahan disana 3 702",negatif,0,2025-12-08,Sumbar
2495,"Alhamdulillah, Puluhan wanita di Kota Padang, Sumatra Barat, memasak 2,5 ton rendang untuk korban bencana banjir bandang dan tanah longsor di Pulau Sumatra.  Kegiatan ini merupakan inisiatif warga dan kelompok wanita di Padang untuk mengirimkan rendang tersebut ke posko-posko Tampilkan lebih banyak 3 11 20 874","Alhamdulillah, Puluhan wanita di Kota Padang, Sumatra Barat, memasak 2,5 ton rendang untuk korban bencana banjir bandang dan tanah longsor di Pulau Sumatra. Kegiatan ini merupakan inisiatif warga dan kelompok wanita di Padang untuk mengirimkan rendang tersebut ke posko-posko Tampilkan lebih banyak 3 11 20 874",negatif,0,2025-12-22,banjir Padang
2346,"PDIP berangkatkan 30 ambulans dan 90 tenaga medis ke Aceh-Sumatra, libatkan Dokter Diaspora. #ThePhraseID #PDIP #PDIPerjuangan #Bantuan #Bencana #BencanaAceh #BencanaSumatra #Banjir #DokterDiaspora #HastoKristiyanto thephrase.id PDIP Berangkatkan 30 Ambulans dan 90 Tenaga Medis ke Aceh-Sumatra, Libatkan Dokter Diaspora PDIP berangkatkan 30 ambulans dan 90 tenaga medis ke Aceh-Sumatra, libatkan Dokter Diaspora. 37","PDIP berangkatkan 30 ambulans dan 90 tenaga medis ke Aceh-Sumatra, libatkan Dokter Diaspora. #ThePhraseID #PDIP #PDIPerjuangan #Bantuan #Bencana #BencanaAceh #BencanaSumatra #Banjir #DokterDiaspora #HastoKristiyanto thephrase.id PDIP Berangkatkan 30 Ambulans dan 90 Tenaga Medis ke Aceh-Sumatra, Libatkan Dokter Diaspora PDIP berangkatkan 30 ambulans dan 90 tenaga medis ke Aceh-Sumatra, libatkan Dokter Diaspora. 37",positif,2,2025-12-30,banjir Aceh
4921,"Membalas  @nangkeq   @fgskwws  dan  @bbhbaekyoong Eh paok, yg ngasi statement mendukung deforestation, menyepelekan bencana banjir Sumatra, bayar buzzer buat framing negatif korban bencana, juga main kampanye2 di tenda pengungsian itu, semua dilakukan sama presiden dukungan 58% ya.  Belum lagi statement bawahannya yg tolol itu 1 1 23 550","Membalas @nangkeq @fgskwws dan @bbhbaekyoong Eh paok, yg ngasi statement mendukung deforestation, menyepelekan bencana banjir Sumatra, bayar buzzer buat framing negatif korban bencana, juga main kampanye2 di tenda pengungsian itu, semua dilakukan sama presiden dukungan 58% ya. Belum lagi statement bawahannya yg tolol itu 1 1 23 550",negatif,0,2025-12-02,banjir lagi ya
3989,Akun parodi Pemulihan pascabencana di Sumatera Utara terus bergerak maju secara bertahap dan berkelanjutan. Pemerintah Provinsi Sumatera Utara di bawah kepemimpinan Gubernur Bobby Nasution memastikan perbaikan infrastruktur serta normalisasi sungai di wilayah Tapanuli berjalan sesuai Tampilkan lebih banyak 1 13 147,Akun parodi Pemulihan pascabencana di Sumatera Utara terus bergerak maju secara bertahap dan berkelanjutan. Pemerintah Provinsi Sumatera Utara di bawah kepemimpinan Gubernur Bobby Nasution memastikan perbaikan infrastruktur serta normalisasi sungai di wilayah Tapanuli berjalan sesuai Tampilkan lebih banyak 1 13 147,positif,2,2025-12-30,pemerintah
2308,Bos PLN Sebut Kerusakan Listrik Imbas Banjir Aceh Lampaui Tsunami 2004 Bos PLN Sebut Kerusakan Listrik Imbas Banjir Aceh Lampaui Tsunami 2004 Dari cnnindonesia.com 2 1 rb,Bos PLN Sebut Kerusakan Listrik Imbas Banjir Aceh Lampaui Tsunami 2004 Bos PLN Sebut Kerusakan Listrik Imbas Banjir Aceh Lampaui Tsunami 2004 Dari cnnindonesia.com 2 1 rb,negatif,0,2025-12-30,banjir Aceh
2140,"Membalas  @indibiz_sumatra Tantangan infrastruktur yang terdampak bencana mempengaruhi kualitas layanan, namun progress perbaikan terus berjalan.  #IndibizSumatera #BanjirSumatera #PrayForSumatera 1 1 75","Membalas @indibiz_sumatra Tantangan infrastruktur yang terdampak bencana mempengaruhi kualitas layanan, namun progress perbaikan terus berjalan. #IndibizSumatera #BanjirSumatera #PrayForSumatera 1 1 75",netral,1,2025-11-29,#PrayForSumatera
2629,"Akun parodi Kita sambut optimisme baru di tengah duka Zulkifli Hasan membuka jalan dengan Janji Rumah Zulhas Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir Dari detik.com 21","Akun parodi Kita sambut optimisme baru di tengah duka Zulkifli Hasan membuka jalan dengan Janji Rumah Zulhas Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir Dari detik.com 21",positif,2,2025-12-14,banjir Padang
5690,"Kegagalan empat BUMN strategis  @pln_123  ,  @MyPertaminaID  ,  @TelkomIndonesia  , dan  @Telkomsel  dalam memulihkan layanan di Banda Aceh setelah 14 hari pasca-banjir adalah bukti nyata ketidaksiapan infrastruktur kritis nasional. 1 113","Kegagalan empat BUMN strategis @pln_123 , @MyPertaminaID , @TelkomIndonesia , dan @Telkomsel dalam memulihkan layanan di Banda Aceh setelah 14 hari pasca-banjir adalah bukti nyata ketidaksiapan infrastruktur kritis nasional. 1 113",negatif,0,2025-12-09,banjir Aceh
4247,"Apa Yang Membuat Pemerintah Pusat Belum Menetapkan Bencana Banjir Bandang Sumatera (Aceh, Sumut, Sumbar) Sebagai Bencana Nasional???  #banjirbandang #sumatera #aceh #info #berita 39","Apa Yang Membuat Pemerintah Pusat Belum Menetapkan Bencana Banjir Bandang Sumatera (Aceh, Sumut, Sumbar) Sebagai Bencana Nasional??? #banjirbandang #sumatera #aceh #info #berita 39",negatif,0,2025-12-16,banjir sumbar
6765,"Membalas  @BangPino__ buang logistik 1000 orang terselamatkan, kalau buang gubernur seluruh Sumsel terselamatkan 4 17 205","Membalas @BangPino__ buang logistik 1000 orang terselamatkan, kalau buang gubernur seluruh Sumsel terselamatkan 4 17 205",negatif,0,2025-12-01,Sumsel
3361,"Hingga Rabu pagi,  (3/12/2025), banjir bandang yang melanda Aceh, Sumatera Utara, dan Sumatera Barat telah menelan 753 korban jiwa. Hanya dalam satu malam, angka itu melonjak 45 orang dari laporan sebelumnya. Update Korban Banjir di Aceh, Sumut dan Sumbar hari Ini: Korban Meninggal Bertambah Jadi 753 Orang... Dari aceh.tribunnews.com 71","Hingga Rabu pagi, (3/12/2025), banjir bandang yang melanda Aceh, Sumatera Utara, dan Sumatera Barat telah menelan 753 korban jiwa. Hanya dalam satu malam, angka itu melonjak 45 orang dari laporan sebelumnya. Update Korban Banjir di Aceh, Sumut dan Sumbar hari Ini: Korban Meninggal Bertambah Jadi 753 Orang... Dari aceh.tribunnews.com 71",negatif,0,2025-12-03,Sumatera Barat
8388,Mensesneg Prasetyo Hadi mengatakan Presiden RI Prabowo Subianto menginstruksikan seluruh jajaran untuk memprioritaskan pemulihan akses jalur darat agar tidak lagi ada yang terisolir di tiga provinsi Sumatera yang terdampak banjir dan longsor.  #infohotnews #banjir,Mensesneg Prasetyo Hadi mengatakan Presiden RI Prabowo Subianto menginstruksikan seluruh jajaran untuk memprioritaskan pemulihan akses jalur darat agar tidak lagi ada yang terisolir di tiga provinsi Sumatera yang terdampak banjir dan longsor. #infohotnews #banjir,netral,1,2025-12-06,#banjir
8128,"orang-orang yang tidak tahu berkata demikian. Tetapi Allah akan menghakimi mereka pada Hari Kiamat mengenai apa yang mereka perselisihkan."" (2:113)  Orang-orang yang tidak tahu, menurut saya, merujuk pada ""banjir besar"" di zaman sekarang.","orang-orang yang tidak tahu berkata demikian. Tetapi Allah akan menghakimi mereka pada Hari Kiamat mengenai apa yang mereka perselisihkan."" (2:113) Orang-orang yang tidak tahu, menurut saya, merujuk pada ""banjir besar"" di zaman sekarang.",negatif,0,2025-12-19,banjir besar
8261,"Kemensos Bantu Perkuat Layanan Penanganan Bencana Aceh, Sumut dan Sumbar  Jakarta — Kementerian Sosial RI memperkuat penanganan bencana banjir di Provinsi Aceh, Sumatera Utara, dan Sumatera Barat dengan terus mensuport dan bekerjasama dengan BNPB, TNI, Polri, BPBD, Pemda dan tim","Kemensos Bantu Perkuat Layanan Penanganan Bencana Aceh, Sumut dan Sumbar Jakarta — Kementerian Sosial RI memperkuat penanganan bencana banjir di Provinsi Aceh, Sumatera Utara, dan Sumatera Barat dengan terus mensuport dan bekerjasama dengan BNPB, TNI, Polri, BPBD, Pemda dan tim",netral,1,2025-12-06,banjir Sumatera Utara
6495,"Ratusan Anak di Pengungsian Sumbar Dapat Dukungan Psikososial Pascabencana  #ElJohnMedia eljohnnews.com Ratusan Anak di Pengungsian Sumbar Dapat Dukungan Psikososial Pascabencana | EL John News Kondisi psikologis anak menjadi perhatian utama di tengah situasi bencana, termasuk bagi ratusan anak yang kini mengungsi di Kecamatan Pauh, Kota Padang, Sumatra Barat. Kawasan ini terdampak banjir... 1 5","Ratusan Anak di Pengungsian Sumbar Dapat Dukungan Psikososial Pascabencana #ElJohnMedia eljohnnews.com Ratusan Anak di Pengungsian Sumbar Dapat Dukungan Psikososial Pascabencana | EL John News Kondisi psikologis anak menjadi perhatian utama di tengah situasi bencana, termasuk bagi ratusan anak yang kini mengungsi di Kecamatan Pauh, Kota Padang, Sumatra Barat. Kawasan ini terdampak banjir... 1 5",positif,2,2025-12-08,Sumbar
1362,Menteri Kesehatan Budi Gunadi Sadikin memastikan rehabilitasi rumah tenaga kesehatan (nakes) korban banjir Sumatra akan dituntaskan sebelum Ramadhan 2026. Pemerintah menargetkan para nakes sudah bisa kembali menempati rumah masing-masing agar pelayanan kesehatan berjalan normal Tampilkan lebih banyak 1 1 293,Menteri Kesehatan Budi Gunadi Sadikin memastikan rehabilitasi rumah tenaga kesehatan (nakes) korban banjir Sumatra akan dituntaskan sebelum Ramadhan 2026. Pemerintah menargetkan para nakes sudah bisa kembali menempati rumah masing-masing agar pelayanan kesehatan berjalan normal Tampilkan lebih banyak 1 1 293,negatif,0,2026-01-12,Sumatra
8382,"Ibu Citra Dewi menjadi Saksi, bahwa belum ada bantuan yang masuk. Hanya PKS yang membantu mereka. Ada 134 orang yang mengungsi di rumah ini sampe H+9 “Tsunami” Banjir Aceh Tamiang. Ada balita, Busui, Bumil. Tamiang, 4 Desember 2025  Dusun Bahagia, Desa Bundar Kab. Aceh Tamiang.","Ibu Citra Dewi menjadi Saksi, bahwa belum ada bantuan yang masuk. Hanya PKS yang membantu mereka. Ada 134 orang yang mengungsi di rumah ini sampe H+9 “Tsunami” Banjir Aceh Tamiang. Ada balita, Busui, Bumil. Tamiang, 4 Desember 2025 Dusun Bahagia, Desa Bundar Kab. Aceh Tamiang.",negatif,0,2025-12-06,banjir masuk rumah
3763,"Membalas  @achehsultanate Setuju, Sumatra (khususnya sampai Sumsel) lebih mirip Malaysia karena sesama Melayu. 261","Membalas @achehsultanate Setuju, Sumatra (khususnya sampai Sumsel) lebih mirip Malaysia karena sesama Melayu. 261",netral,1,2025-11-30,Sumsel
4893,"Anakku yg TK td pagi cerita, bu guru kemarin katanya mau kirim barang untuk yg lagi kena banjir. Trs kubilang ""ini kemarin ada uang kamu yg menang lomba, mau ndak buat donasi untuk bantu teman2 yg kena banjir?""  'iya bu aku mau, ini buat donasi ya'  Hatiku hangat  1 36","Anakku yg TK td pagi cerita, bu guru kemarin katanya mau kirim barang untuk yg lagi kena banjir. Trs kubilang ""ini kemarin ada uang kamu yg menang lomba, mau ndak buat donasi untuk bantu teman2 yg kena banjir?"" 'iya bu aku mau, ini buat donasi ya' Hatiku hangat 1 36",positif,2,2025-12-05,banjir lagi ya
2943,VIDEO Banjir Susulan Polres Aceh Selatan Kembali Bersihkan Lumpur VIDEO Banjir Susulan Polres Aceh Selatan Kembali Bersihkan Lumpur - Serambinews.com Dari aceh.tribunnews.com 51,VIDEO Banjir Susulan Polres Aceh Selatan Kembali Bersihkan Lumpur VIDEO Banjir Susulan Polres Aceh Selatan Kembali Bersihkan Lumpur - Serambinews.com Dari aceh.tribunnews.com 51,netral,1,2025-12-30,banjir
615,"Setelah Sumatera, banjir juga melanda Kalimantan Selatan (Kalsel). Di provinsi ini, kejadian bencana ini berulang tiap tahun. Banjir Kalimantan Selatan, Buah Pembiaran Kerusakan Lingkungan? Dari mongabay.co.id 17","Setelah Sumatera, banjir juga melanda Kalimantan Selatan (Kalsel). Di provinsi ini, kejadian bencana ini berulang tiap tahun. Banjir Kalimantan Selatan, Buah Pembiaran Kerusakan Lingkungan? Dari mongabay.co.id 17",negatif,0,2026-01-13,banjir Sumatera Selatan
3670,"Membalas  @deatalkaza Sulit memang memprediksi bencana Aceh, Sumut & Sumbar bisa selesai tertangani Yg pasti sudah 1 bulan setelah terjadinya bencana, masih banyak Yg belum terselesaikan Tentunya berharap makin cepat bisa terselesaikan semakin baik 1 9 1 rb","Membalas @deatalkaza Sulit memang memprediksi bencana Aceh, Sumut & Sumbar bisa selesai tertangani Yg pasti sudah 1 bulan setelah terjadinya bencana, masih banyak Yg belum terselesaikan Tentunya berharap makin cepat bisa terselesaikan semakin baik 1 9 1 rb",negatif,0,2025-12-28,Sumbar
