id,text_with_emoticon,sentimen_old,label_llm,confidence,reason,review_label
3579,"APINDO menyalurkan donasi dari Pou Chen Group Indonesia bagi korban banjir dan longsor di Aceh, Sumut, dan Sumbar bersama PMI. Sinergi dunia usaha dan kemanusiaan mempercepat pemulihan pascabencana. 6 115",negatif,negatif,70,(dry-run) label simulasi untuk id 3579,
3584,"polri sumbar terus ada di tengah masyarakat terdampak bencana. mulai dari bakti kesehatan sampai pendampingan warga, semua dilakukan sebagai bentuk Melakukan Upaya Perbaikan agar kondisi cepat membaik. bersama kita bangkitkan kembali sumatera. #WujudkanSumateraPulih 7",positif,positif,58,(dry-run) label simulasi untuk id 3584,
3585,"PDIP Kirim Tim Medis dan Dokter Diaspora ke Aceh, Sumut, dan Sumbar, Ribka: Instruksi Bu Megawati gesuri.id PDIP Kirim Tim Medis dan Dokter Diaspora ke Aceh, Sumut, dan Sumbar, Ribka: Instruksi Bu Megawati Dilepas dengan Indonesia Raya Tim Kemanusiaan PDI Perjuangan Meluncur ke Titik Bencana Sumatera 41",positif,positif,68,(dry-run) label simulasi untuk id 3585,
3602,Polda sumbar gelar bakti kesehatan ke 222 warga terdampak bencana. Masyarakat terbantu dengan cek kesehatan gratis ini #WujudkanSumateraPulih Melakukan Upaya Perbaikan 44,positif,positif,55,(dry-run) label simulasi untuk id 3602,
3618,Kepolisian Negara Republik Indonesia (Polri) kembali menambah jumlah alat berat di wilayah Sumatra Barat (Sumbar) pada Minggu untuk mempercepat penanganan di lokasi bencana provinsi setempat. Polri tambah lima alat berat percepat penanganan bencana di Sumbar - ANTARA News Bengkulu Dari bengkulu.antaranews.com 33,netral,positif,68,(dry-run) label simulasi untuk id 3618,
3631,Membalas @MARQUEZ__93 @prabowo dan 3 lainnya Provokator Aceh .. bukan nya membangun mlh bikin kisruh .. buat yg bela dia berati sama tak ada rasa kemanusiaan nya buat korban banjir Aceh Sumbar & sumut 1 40,negatif,negatif,69,(dry-run) label simulasi untuk id 3631,
3633,Membalas @Opposisi6890 dan @prabowo Artinya Aceh lbh banyak korban meninggalnya dibandingkan Sumut dan sumbar. 8 1 rb,negatif,negatif,65,(dry-run) label simulasi untuk id 3633,
3660,"Pemerintah fokus tangani aceh sumbar dan sumut dalam agenda Prabowo Pulihkan PascaBencana sekaligus mempercepat Pembangunan Rumah Korban Bencana supaya kehidupan warga normal kembali Presiden RI Prabowo Subianto Minta Pemerintah Tidak Libur, Fokus Tangani Bencana Aceh, Sumatera... Dari melansir.com 29",negatif,negatif,72,(dry-run) label simulasi untuk id 3660,
3662,"Membalas @Flamboyan59 Kasihkan ke 3 Propinsi di Aceh, Sumut dan Sumbar mengikuti Besarnya kerusakan. Habiskan buat Rakyat. Jangan lupa Tangkap Pelakunya 1 6",negatif,negatif,63,(dry-run) label simulasi untuk id 3662,
3666,"Dampak banjir bandang Aceh Sumut Sumbar akibat sawit belum mampu diatasi pemerintah. Sekarang bencana serupa menghancurkan Kalsel, Pak @prabowo Pak @bang_dasco Pelakunya pejabat pemerintah yg mjd pengusaha tambang. Pengusaha untung rakyat buntung. Zalim! Bisnis Tambang Boy dan Erick Thohir di Balik Bencana Banjir Kalimantan Selatan Dari liranews.com 1 167",negatif,netral,76,(dry-run) label simulasi untuk id 3666,
3673,"Membalas @DS_yantie Banjir bandang di Aceh Sumut dan Sumbar. Gedung DPRD Bojonegoro ambruk. Semuanya karena hujan, hujanlah biang kerok dan pasti dipersalahkan oleh anggota DPRD, anggota DPR, pejabat Pemda dan pejabat pemerintah. Padahal merekalah para pejabat biang keroknya. 1 1 2 rb",negatif,netral,75,(dry-run) label simulasi untuk id 3673,
3674,Membalas @SanieTuyeGoblok dan @prabowo Banyak yg menarasikan BANTUAN PRESIDEN @prabowo yg ditempel foto seakan beliau mengejek Aceh dan Sumbar dengan menampilkan data kekalahan beliau di sana. Padahal yg namanya BANTUAN PRESIDEN sejak jaman SBY pun WAJIB tertulis BANTUAN PRESIDEN. Terserah Presiden pake foto atau ga. 67,positif,positif,64,(dry-run) label simulasi untuk id 3674,
3676,"Aceh Sumatra Bangkit, Kunjungi Sumbar Presiden Pastikan pemulihan berjalan Cepat 1 22",positif,netral,81,(dry-run) label simulasi untuk id 3676,
3683,"Pulau Jawa dari kemaren ujan terus, Aceh, Sumbar, Sulawesi sama Kalsel gimana ya kabarnya ;( semoga mereka baik baik aja dan gaada korban lagi aamiin 38",negatif,negatif,74,(dry-run) label simulasi untuk id 3683,
3708,BP Taskin menempatkan kemanusiaan sebagai titik awal pemulihan pasca bencana melalui peninjauan lapangan di Aceh bersama Budiman Sudjatmiko #BPTaskinFokusPascaBencana Ancaman Lonjakan Kemiskinan Sumbar Pasca Bencana Jadi Perhatian Khusus BP Taskin - harianhaluan.id Dari harianhaluan.id 47,negatif,negatif,59,(dry-run) label simulasi untuk id 3708,
3716,Upaya pengentasan kemiskinan pasca bencana dimulai dari kehadiran di lapangan. BP Taskin menunjukkan komitmen itu di Aceh di bawah arahan Budiman Sudjatmiko dengan fokus pemulihan yang berkelanjutan #BPTaskinFokusPascaBencana Ancaman Lonjakan Kemiskinan Sumbar Pasca Bencana Jadi Perhatian Khusus BP Taskin - harianhaluan.id Dari harianhaluan.id 11,negatif,negatif,57,(dry-run) label simulasi untuk id 3716,
3724,Akun parodi Langkah cepat BP Taskin di Aceh menegaskan bahwa tanggap darurat harus dibarengi rencana pemulihan. Budiman Sudjatmiko memastikan pendekatan profesional berjalan seiring dengan misi #BPTaskinFokusPascaBencana Ancaman Lonjakan Kemiskinan Sumbar Pasca Bencana Jadi Perhatian Khusus BP Taskin - Harian Haluan Dari harianhaluan.id 12,negatif,negatif,62,(dry-run) label simulasi untuk id 3724,
3752,"Kantor SAR Palembang Berangkatkan 15 Personel Bantu Evakuasi di Sumbar sumsel.idntimes.com Kantor SAR Palembang Berangkatkan 15 Personel Bantu Evakuasi di Sumbar Kantor SAR Palembang menerjunkan 15 personel untuk membantu proses evakuasi pasca banjir dan longsor yang terjadi di Sumatra Barat (Sumbar). Tak hanya personel, SAR Palembang turut mengirim peralatan 36",positif,positif,61,(dry-run) label simulasi untuk id 3752,
3755,Upaya penanganan darurat bencana banjir dan tanah longsor di Sumatera Utara terus diperkuat seiring mengalirnya bantuan logistik dari berbagai unsur. Beragam pasokan kebutuhan dasar kini telah terkumpul di Posko Terpadu Kontijensi Penanggulangan Bencana Alam dan disimpan Tampilkan lebih banyak 1 53,positif,netral,78,(dry-run) label simulasi untuk id 3755,
3763,"Membalas @achehsultanate Setuju, Sumatra (khususnya sampai Sumsel) lebih mirip Malaysia karena sesama Melayu. 261",netral,netral,56,(dry-run) label simulasi untuk id 3763,
3783,"Membalas @Nadira720 @DahriLagang dan 2 lainnya sama, sedih banget udah berapa tahun kyc tapi gk elig gara gara POA ni doang gk tau sejak kapan ada ginian karena dah lama gk pakai binance padahal rumah kebanjiran juga 8",negatif,negatif,60,(dry-run) label simulasi untuk id 3783,
3808,"Banjir di Kebon Pala, Jatinegara, Jaktim, mulai surut. Warga membersihkan rumah dan menyerok air, genangan tersisa di bawah 50 cm. Sempat Kebanjiran, Begini Kondisi Terkini Permukiman di Kebon Pala Jaktim Dari news.detik.com 1 2 rb",netral,netral,66,(dry-run) label simulasi untuk id 3808,
3817,"bener-bener luar biasa kiprah POLRI di banjir Sumatera! Hadir tepat waktu, bantu evakuasi & distribusi logistik. Terus support masyarakat, ga kenal lelah ya. Proud of you all 18",positif,positif,69,(dry-run) label simulasi untuk id 3817,
3835,"Penanganan banjir Aceh jalan bareng antara BNPB, TNI, Polri, dan BMKG, fokus ke evakuasi dan distribusi bantuan biar #PercepatanPenanganan makin terasa buat semua yang terdampak 28",positif,netral,78,(dry-run) label simulasi untuk id 3835,
3849,"Prajurit TNI dari Yonif TP 853/Bawar Reje Bur (BRB) menunjukkan aksi heroik saat menyelamatkan warga yang terdampak banjir bandang di Kecamatan Peureulak Barat, Kabupaten Aceh Timur, Kamis (28/11). Sejumlah personel diterjunkan untuk membantu evakuasi warga yang terjebak genangan Tampilkan lebih banyak 1 1 415",positif,negatif,94,(dry-run) label simulasi untuk id 3849,
3851,"Malam Mencekam di Bona Lumban Tapanuli Tengah, Warga Terjebak Banjir dan Memohon Evakuasi Malam Mencekam di Bona Lumban Tapanuli Tengah, Warga Terjebak Banjir dan Memohon Evakuasi - Bangbara Dari bangbara.com 3",negatif,positif,89,(dry-run) label simulasi untuk id 3851,
3855,"Pemerintah Sigap untuk Aceh Sumatra hadir sejak fase darurat, mempercepat evakuasi, menyalurkan bantuan, dan memperkuat pemulihan pasca banjir demi menjaga aktivitas warga kembali normal 1 14",positif,positif,59,(dry-run) label simulasi untuk id 3855,
3871,"bencana banjir dan longsor melanda sumatra, ribuan rumah terendam dan puluhan orang hilang. Pemerintah Hadir Tanpa Tunda cepet bgt ngirim bantuan dan tim sar buat evakuasi dan distribusi logistik ke daerah terdampak. #SatuIndonesia 7",negatif,negatif,56,(dry-run) label simulasi untuk id 3871,
3895,"Hadirnya pemerintah bersama TNI Polri dan BNPB di Sumatera bukti kepedulian nyata Prabowo respon cepat tangani evakuasi hingga pemulihan infrastruktur kini listrik kembali menyala dan warga beraktivitas normal ​ Kondisi Terkini Pasokan BBM, LPG, Listrik ke Daerah Terdampak Banjir Sumbar Dari finance.detik.com 18",positif,positif,62,(dry-run) label simulasi untuk id 3895,
3908,"Membalas @sithik_edheng @Ind007Bar dan 3 lainnya Setidaknya saat itu ditetapkan jadi bencana nasional, dan boleh dpt bantuan Asing, dll. jadi evakuasi korban cepat. Sementara banjir Sumatra ini, korban yg baru Ketahuan 1000an org, dan masih byk lagi korban tertimbun, blm lagi korban akan bertambah karena kurangnya obat2an 2 134",negatif,negatif,71,(dry-run) label simulasi untuk id 3908,
3942,"UPDATE Banjir Bandang dan Longsor Sumatra: 995 Tewas, 226 Hilang Saat Evakuasi Berlanjut wartakita.id UPDATE Banjir Bandang dan Longsor Sumatra: 995 Tewas, 226 Hilang Saat Evakuasi Berlanjut Banjir dan lonsor di Sumatra tewaskan 995 jiwa, 226 hilang. Evakuasi lanjutan di tengah hujan deras. Kerugian Rp 10 triliun, 100.000 mengungsi. 25",negatif,negatif,74,(dry-run) label simulasi untuk id 3942,
3944,"jika padam listrik di Aceh dalam dua pekan lebih ini bukan sekadar merugikan korban banjir dan longsor, menghambat pencarian korban dan evakuasi, namun menjalar ke sektor bisnis #ListrikPadam #PLN #Aceh Klaim 97 Persen Menyala, Pengamat Unimal: Komunikasi Publik PLN Sekacau Padam Listrik di Aceh -... Dari aceh.tribunnews.com 1 118",negatif,netral,77,(dry-run) label simulasi untuk id 3944,
3958,Brimob Polda Sumut sigap banget evakuasi warga lanjut usia di tengah kondisi banjir. Upaya kayak gini penting banget buat Pemulihan Awal Kebangkitan di daerah terdampak #KerjasamaUntukSumatera 5,positif,positif,76,(dry-run) label simulasi untuk id 3958,
3967,"Relawan Rumah Zakat berhasil melakukan evakuasi korban banjir di Kebun Sawit Salereh Aia Barat, Kecamatan. Palembayan, Kabupaten Agam, Sumatera Barat.Selasa, 09 Desember 2025, pukul 10.15 WIB Lumpur sedalam 1 meter, jadi salah satu kendala ketika proses evakuasi dilakukan. Tampilkan lebih banyak 2 4 270",negatif,negatif,73,(dry-run) label simulasi untuk id 3967,
3968,"Update terkini BNPB: Penanganan banjir dan longsor di Aceh, Sumut, dan Sumbar terus dilakukan secara terkoordinasi. Tim gabungan bergerak aktif melakukan evakuasi, pendataan, hingga distribusi bantuan. Live Konferensi Pers BNPB youtube.com BNPB Indonesia The Indonesia National Disaster Management Authority 48",positif,negatif,83,(dry-run) label simulasi untuk id 3968,
3969,"Update terbaru dari BNPB: Tim gabungan terus bergerak menangani banjir dan longsor di Aceh, Sumut, dan Sumbar. Upaya evakuasi, distribusi bantuan, dan pemulihan wilayah terdampak dilakukan secara terkoordinasi. Live Konferensi Pers BNPB youtube.com BNPB Indonesia The Indonesia National Disaster Management Authority 41",positif,positif,74,(dry-run) label simulasi untuk id 3969,
3978,"Ya ampun sedih banget lihat video gajah evakuasi puing2 bekas banjir, padahal rumahnya udah dihancurkan, dibom mereka ga punya tempat tapi malah disuruh kerja 1 14",negatif,positif,85,(dry-run) label simulasi untuk id 3978,
3987,Membalas @KangManto123 Karena alasan inilah sebenarnya yg menyebabkan pemerintah pusat tdk mau menetapkan status bencana nasional karena takut kegilaannya dilihat pihak asing secara langsung. Jadi alasan utk harga diri bangsa itu cuma bullshit. 1 4 446,negatif,negatif,63,(dry-run) label simulasi untuk id 3987,
3989,Akun parodi Pemulihan pascabencana di Sumatera Utara terus bergerak maju secara bertahap dan berkelanjutan. Pemerintah Provinsi Sumatera Utara di bawah kepemimpinan Gubernur Bobby Nasution memastikan perbaikan infrastruktur serta normalisasi sungai di wilayah Tapanuli berjalan sesuai Tampilkan lebih banyak 1 13 147,positif,positif,79,(dry-run) label simulasi untuk id 3989,
4003,"Top banget, TPL hadir langsung menyalurkan bantuan untuk membantu masyarakat yang terdampak banjir dan sangat membutuhkan. PT Toba Pulp Lestari Tbk. (@tobapulplestari) • Instagram photos and videos Dari instagram.com 10",positif,positif,68,(dry-run) label simulasi untuk id 4003,
4023,𝐁𝐍𝐏𝐁 𝐏𝐚𝐬𝐭𝐢𝐤𝐚𝐧 𝐋𝐨𝐠𝐢𝐬𝐭𝐢𝐤 𝐓𝐚𝐤 𝐌𝐞𝐧𝐠𝐞𝐧𝐝𝐚𝐩 𝐝𝐢 𝐒𝐞𝐥𝐮𝐫𝐮𝐡 𝐏𝐨𝐬𝐤𝐨 𝐁𝐞𝐧𝐜𝐚𝐧𝐚 Pengiriman bantuan logistik untuk masyarakat yang terdampak bencana banjir dan longsor di Sumatra dilakukan secepat mungkin. Badan Nasional Penanggulangan Bencana Tampilkan lebih banyak 74,positif,positif,66,(dry-run) label simulasi untuk id 4023,
4038,"Membalas @indepenSumatera Bencana banjir bandang di 3 Provinsi, Pemerintah mengalokasikan Aceh 25 triliun, Sumatera Utara 13 triliun, Sumatera Barat 13 triliun. Belum lagi bantuan dari masyarakat dari berbagai pulau untuk membantu kesusahan masyarakat Aceh.Sekarang ada masyarakatnya merasa tidak puas ? 53",positif,positif,70,(dry-run) label simulasi untuk id 4038,
4053,"Membalas @99propaganda @are_inismyname dan 5 lainnya Bagaimana Bapak Presiden Republik Indonesia menolak bantuan Asing ? Rakyat yg dipelosok masih dibiarkan menghadapi bencana banjir, kelaparan, berjuang bertahan hidup hingga kematian 1 bulan paska bencana! Harga Diri Apa yang Kau Maksud Bapak Presiden Republik Indonesia! 35",negatif,positif,95,(dry-run) label simulasi untuk id 4053,
4063,salut sama dedikasi POLRI dalam menangani korban banjir di Sumatera. Semoga bantuan yg disalurkan bisa tepat sasaran dan bawa kebaikan utk semuanya 20,negatif,negatif,72,(dry-run) label simulasi untuk id 4063,
4105,"Membalas @VIVAcoid @VIVAcoid ; kondisi yg masih sedemikian parah , apakah banjir bandang Sunatera masih layak dikatakan bencana lokal ?? 8 23 74 3 rb",negatif,positif,57,(dry-run) label simulasi untuk id 4105,
4106,"Membalas @saturngguk Ya Allah, kok begini parah pemimpin Negeri ini. Mrk sama sekali tdk memhami apa yg dibutuhkan rakyat yg kena musibah, tdk memahami hati yg luluh-lantak diterjang banjir, tdk memahami orangtua yg kehilangan semuanya. Cabutlah jabtan Mrk ya Allah, gantilah dg pemimpin yg baik. 16",negatif,negatif,76,(dry-run) label simulasi untuk id 4106,
4134,"50 helikopter kurang pak. Aceh paling parah terkena banjir seluas hampir 5 juta Ha , Sumbar 500.000 Ha, Sumut 400.000. Wilayah terdampak mencakup sekitar 50 kabupaten/kota, ribuan desa, dan lebih dari 3,3 juta penduduk. Korban jiwa total mencapai 1.030 orang, dengan pengungsi.. 1 7 6 649",negatif,negatif,56,(dry-run) label simulasi untuk id 4134,
4160,"Apakah ini Aceh? No. Sumbar? No. Sibolga? No. Ini di Kalimantan Selatan. Deforestasi besar2an seluruh daerah akan rawan banjir dan longsor. Yg panen cuan pengusaha tambang, Kayu dan Perkebunan. Rugi besar Negara dan Rakyatnya. Putus kita @prabowo , putus! 5 7 613",negatif,negatif,73,(dry-run) label simulasi untuk id 4160,
4162,"Kemenperin Salurkan Bantuan Untuk Korban Bencana Banjir di Aceh, Sumut, dan Sumbar Menteri Perindustrian, Agus Gumiwang #golkarpedia #partaigolkar #bahlillahadalia #dprri #agusgumiwang 3 1 55",negatif,negatif,56,(dry-run) label simulasi untuk id 4162,
4167,"Membalas @tvOneNews • Lewat PT Tusam Hutan Lestari, PRABOWO memiliki Hutan Tanaman Industri (HTI) yg berada di HULU SUNGAI yg terdampak Banjir Bandang di Aceh Sumut Sumbar. • HTI BERKONTRIBUSI pd KERUSAKAN EKOLOGI! 5 185",negatif,netral,63,(dry-run) label simulasi untuk id 4167,
4181,Membalas @volcaholic1 banjir susulan yang masih terjadi di sumbar. kini pemerintah masih terus mengupayakan bantuan untuk warga di sumbar 59 3 3 118,negatif,negatif,73,(dry-run) label simulasi untuk id 4181,
4183,"Pengurus Pusat Taman Iskandar Muda (PPTIM) mendesak agar Presiden RI, Prabowo Subianto untuk segera menetapkan status darurat bencana nasional terhadap banjir dan tanah longsor yang melanda Aceh, Sumut dan Sumbar. #BanjirLandaAceh aceh.tribunnews.com PPTIM Usul Bentuk Badan Pemulihan & Pembangunan Pascabencana, Desak Tetapkan Status Darurat... Selain penetapan status bencana nasional, mereka juga mengusul dibentuk badan yang secara terintegrasi mampu menjadi unit kerja untuk pemulihan 112",negatif,negatif,66,(dry-run) label simulasi untuk id 4183,
4209,"OJK beri relaksasi pembiayaan bagi debitur terdampak banjir & longsor di Aceh, Sumut, dan Sumbar. Berlaku sejak 10 Desember 2025 hingga 3 tahun ke depan untuk bantu pemulihan ekonomi. #OJK #RelaksasiPembiayaan #Bencana 34",positif,positif,63,(dry-run) label simulasi untuk id 4209,
4226,"Tsunami 2004 16 Kabupaten dan Kota di Aceh terdampak (Bencana Nasional). Bencana Banjir - Longsor 2025 18 Kabupaten dan Kota di Aceh terdampak + Juga 3 Provinsi (Sumut, Sumbar dan Riau) Humas Pemerintah Aceh 6 194 373 13 rb",netral,netral,65,(dry-run) label simulasi untuk id 4226,
4247,"Apa Yang Membuat Pemerintah Pusat Belum Menetapkan Bencana Banjir Bandang Sumatera (Aceh, Sumut, Sumbar) Sebagai Bencana Nasional??? #banjirbandang #sumatera #aceh #info #berita 39",negatif,netral,69,(dry-run) label simulasi untuk id 4247,
4254,Membalas @kumparan Parah banget tapi LEBIH PARAH BENCANA DI ACEH MEDAN SUMBAR YANG GAK DPT PERHATIAN PEMERINTAH SMP BANYAK ORG MENINGGAL KELAPARAN BUKAN KRN KENA BANJIR 784,negatif,negatif,76,(dry-run) label simulasi untuk id 4254,
4271,"Banjir rob merendam jalan di kawasan Jakarta International Stadium (JIS) pagi ini. Ketinggian air bahkan mencapai 50 cm hingga banyak motor mogok akibat nekat terjang banjir. Video: Jalan di Kawasan JIS Terendam Banjir Rob, Sejumlah Motor Mogok Dari 20.detik.com 3 rb",positif,positif,63,(dry-run) label simulasi untuk id 4271,
4276,"dah 2 kali dibangunin gara gara motor mogok disuruh jemput buat tukeran motor, rewel banget motornya minta ke bengkel mulu jir 21",negatif,negatif,61,(dry-run) label simulasi untuk id 4276,
